pitcher_id,year,avg_fastball_velo,pitches_thrown,games
678738,2024,87.80588235294118,17,4
678743,2024,,0,2
678821,2024,91.92817679558011,181,15
678821,2025,91.00082135523614,487,26
678868,2025,95.375,12,2
678883,2025,,0,1
678906,2024,88.46666666666667,204,4
678906,2025,87.78327645051195,586,9
679066,2024,91.76,15,1
679066,2025,90.63461538461539,26,2
679156,2024,87.77242424242425,330,19
679200,2025,90.26,25,1
679304,2025,,0,1
679358,2024,88.95714285714286,42,2
679358,2025,87.86187050359712,695,35
679525,2024,89.69296621934289,2161,28
679702,2024,95.39999999999999,7,1
679702,2025,93.14399999999999,25,3
679712,2025,86.44651162790697,43,1
679758,2025,88.78,35,3
679775,2025,86.30210970464134,474,34
679777,2025,90.40625,16,1
679780,2024,85.25,14,1
679845,2024,56.262499999999996,8,1
679857,2025,,0,1
679883,2025,90.02903225806452,217,13
679885,2024,95.72803738317756,1177,64
679885,2025,95.24082840236687,339,21
679892,2024,,0,1
679922,2025,93.3,27,1
679928,2025,82.77666666666667,30,1
680089,2024,89.84,10,2
680223,2024,,0,2
680397,2025,89.47,10,1
680423,2024,88.46875,16,2
680451,2025,88.62666666666668,15,1
680570,2024,89.55696530295184,1931,21
680572,2024,89.62666666666668,15,1
680573,2024,87.4156794425087,2295,28
680573,2025,87.87314956610516,1959,25
680604,2024,90.5875,8,1
680604,2025,89.1,50,1
680684,2025,89.436197440585,547,6
680686,2024,87.75,176,4
680689,2024,90.0,26,2
680689,2025,90.19817671809257,713,36
680694,2024,91.15192878338279,674,8
680694,2025,90.82813765182186,494,6
680701,2024,86.78823529411765,17,1
680701,2025,85.2,23,3
680702,2025,91.2328125,64,3
680704,2024,85.93216374269005,1026,69
680704,2025,83.71408045977012,348,22
680723,2024,87.51323529411764,68,1
680729,2025,87.99350649350649,231,12
680730,2024,87.67096505823628,2404,29
680730,2025,88.60676524953789,2705,34
680732,2024,88.35080906148868,309,4
680732,2025,88.64441373864982,2532,30
680735,2025,87.45156250000001,448,14
680736,2024,91.22516891891892,592,8
680736,2025,91.81528608027327,1171,28
680739,2024,89.68085106382979,141,4
680742,2024,91.79117647058824,68,1
680742,2025,90.57760210803688,759,35
680744,2024,89.56536697247707,436,7
680755,2025,87.94870466321244,965,60
680758,2024,,0,3
680767,2024,93.96761565836299,1405,68
680767,2025,95.12235169491525,944,54
680770,2025,92.45384615384616,13,1
680837,2025,50.0375,24,2
680862,2025,41.24444444444444,18,2
680864,2025,88.765,20,1
680880,2024,90.74794520547945,292,20
680880,2025,90.60877659574469,376,22
680885,2024,90.00673025967144,1887,21
680885,2025,91.09357964869776,1651,19
680891,2024,92.02142857142857,98,6
680891,2025,,0,1
680893,2025,,0,1
680897,2024,88.34141689373297,734,11
680911,2024,59.49189189189189,37,1
680951,2025,86.77314814814815,108,2
681004,2025,86.89166666666667,12,1
681006,2025,86.76482558139534,687,33
681025,2024,,0,1
681035,2024,90.01985815602838,846,10
681051,2025,85.06,10,1
681060,2025,,0,1
681066,2024,86.15121951219511,328,4
681084,2024,,0,1
681094,2024,89.54285714285713,7,2
681097,2024,,0,2
681097,2025,93.13125,16,1
681117,2024,87.14545454545454,11,1
681145,2024,,0,1
681145,2025,,0,2
681146,2025,70.55087719298245,114,4
681151,2025,92.58238636363636,176,9
681154,2024,,0,2
681168,2024,90.03333333333333,30,3
681168,2025,90.96269113149847,327,18
681185,2024,,0,4
681190,2024,89.4472399767577,1720,21
681190,2025,88.92392923649908,2148,29
681212,2025,,0,1
681217,2024,88.06653846153846,260,3
681217,2025,89.44809688581314,289,11
681293,2024,87.64726765057839,2505,29
681293,2025,86.16666666666667,618,9
681343,2024,,0,1
681343,2025,92.03712277800743,2419,30
681347,2024,89.86470588235295,68,1
681347,2025,89.93760572543917,1537,23
681391,2024,,0,1
681402,2024,92.45274725274726,455,26
681402,2025,92.10975609756098,41,3
681407,2024,,0,1
681408,2025,86.38888888888889,27,1
681415,2025,87.37222222222222,18,1
681432,2024,92.04132420091324,438,33
681432,2025,88.26623376623377,76,3
681450,2025,86.48571428571428,14,1
681473,2024,87.44444444444444,9,2
681493,2024,,0,1
681517,2024,91.14333800841514,713,34
681517,2025,90.6984649122807,1368,64
681544,2024,91.67777777777778,9,2
681571,2024,87.55,12,2
681676,2024,91.02178956089479,1205,65
681676,2025,90.23658088235294,544,34
681738,2024,90.39512195121951,41,1
681739,2024,90.62,10,2
681739,2025,89.85263157894737,19,3
681744,2024,93.2344827586207,29,2
681751,2025,88.27,150,3
681753,2024,83.2,5,1
681799,2024,84.93987341772151,474,21
681799,2025,86.14791666666666,144,10
681803,2024,91.30869565217391,23,1
681806,2024,90.3742857142857,35,2
681810,2024,89.15375722543352,173,6
681810,2025,89.6825,160,6
681857,2024,88.9298789346247,2065,25
681857,2025,89.73485540334856,1314,15
681867,2024,83.99071753986333,1756,28
681867,2025,85.53244147157191,299,9
681869,2024,89.7604761904762,840,31
681869,2025,89.33284936479129,551,30
681870,2024,88.1628664495114,307,14
681870,2025,90.75393258426966,534,36
681871,2024,89.2475,80,4
681882,2024,90.99107142857143,112,5
681882,2025,91.08317757009345,214,11
681890,2024,89.95,10,1
681890,2025,91.87272727272727,11,1
681891,2025,82.45,4,1
681892,2024,89.18084795321637,684,29
681892,2025,89.50303448275862,725,39
681895,2024,,0,2
681895,2025,85.70364741641338,329,19
681902,2024,,0,1
681911,2024,90.31237785016287,1227,76
681911,2025,89.31298586572439,1132,76
681916,2025,90.8768817204301,186,8
681924,2024,93.23333333333333,15,1
681938,2024,89.05714285714285,14,1
681962,2025,52.146875,32,3
681982,2024,87.59067460317459,504,25
681982,2025,88.0169686985173,1214,71
681987,2025,65.62857142857142,14,1
682044,2025,,0,1
682052,2024,84.78932584269663,178,4
682052,2025,85.3341536614646,1666,21
682073,2024,75.30384615384615,26,1
682120,2024,88.3875968992248,1161,88
682120,2025,87.90578313253012,830,59
682144,2025,90.60645161290323,31,1
682171,2025,83.50641509433963,265,17
682175,2024,86.33200000000001,50,4
682202,2025,92.80689655172414,29,3
682227,2024,88.337109375,256,5
682240,2025,,0,1
682243,2024,90.9351150442478,2825,32
682243,2025,90.48463597430407,1868,23
682254,2024,94.93037974683544,158,9
682254,2025,95.71917808219177,876,60
682274,2025,89.87866242038217,314,18
682489,2024,95.6,1,3
682515,2025,36.513333333333335,15,1
682607,2024,89.403125,32,1
682607,2025,90.7,4,1
682610,2024,91.61420875420876,1485,18
682610,2025,92.1235807860262,229,9
682769,2025,91.79642857142858,56,3
682790,2025,89.89945652173913,368,16
682791,2024,,0,1
682791,2025,,0,1
682825,2025,95.79951690821257,414,23
682840,2025,79.17692307692307,13,1
682842,2024,94.96976744186047,258,17
682842,2025,93.32086274509804,1275,83
682847,2024,91.88656515897895,2233,39
682847,2025,91.83090361445782,1660,18
682897,2025,,0,1
682967,2025,85.60408163265306,49,2
682989,2024,92.61495327102803,107,4
682989,2025,90.2468152866242,314,5
682990,2024,89.12821621621622,925,13
682990,2025,90.21317738791423,2565,32
682995,2025,89.07391304347826,46,2
682999,2025,90.475,4,1
683003,2024,92.35127819548872,1995,24
683004,2024,91.38385650224215,669,11
683004,2025,92.45060065526027,2747,31
683021,2024,64.08666666666666,15,1
683021,2025,61.214285714285715,7,1
683068,2024,90.70116279069768,86,7
683085,2025,87.93636363636364,11,1
683094,2025,87.29285714285713,28,2
683101,2024,92.04166666666667,12,1
683101,2025,,0,2
683155,2024,87.23305377405032,2027,25
683155,2025,86.63872180451128,266,4
683165,2024,88.11111111111111,9,1
683175,2025,91.95075000000001,400,22
683232,2024,91.76209386281587,1108,60
683232,2025,91.16303854875284,882,66
683384,2025,96.6263157894737,19,1
683409,2024,91.164522417154,513,30
683409,2025,92.79952651515151,1056,46
683510,2025,88.82666666666667,15,1
683522,2024,,0,1
683522,2025,,0,1
683568,2024,88.20948905109489,137,6
683618,2024,95.48169934640524,153,7
683618,2025,96.58713450292399,342,25
683627,2024,90.46606805293007,1057,37
683627,2025,90.8,608,17
683766,2025,53.75238095238095,42,4
683769,2024,89.96221864951768,1244,89
683769,2025,89.34739208633094,1112,78
683822,2024,85.85714285714286,62,3
683988,2025,,0,2
684007,2024,87.11980694980694,2590,30
684007,2025,86.355875928353,2289,27
684126,2025,88.84,5,1
684128,2024,,0,1
684320,2024,89.06014304291287,1538,23
684320,2025,90.74511092851274,1217,70
684384,2025,87.28181818181818,11,1
684483,2024,90.39090909090909,11,3
684483,2025,86.13333333333333,12,2
684665,2024,,0,1
684871,2024,,0,1
684946,2024,92.9,2,1
684949,2024,,0,1
684974,2024,,0,1
684974,2025,83.7961111111111,180,10
685001,2025,83.00967741935484,31,2
685005,2025,93.15853658536585,41,3
685045,2025,89.46249999999999,24,2
685067,2025,90.404,25,1
685068,2025,88.6863157894737,95,2
685095,2024,85.175,12,3
685107,2024,89.47190082644629,242,12
685107,2025,88.61414913957934,523,28
685112,2025,86.99333333333334,15,1
685116,2024,84.81392405063292,158,5
685116,2025,,0,1
685126,2024,87.39181286549707,171,6
685126,2025,86.21601593625499,1255,75
685299,2024,88.14019769357496,607,8
685299,2025,88.22717041800644,1244,15
685314,2024,87.72692307692309,26,4
685314,2025,84.97517564402811,427,28
685321,2025,87.22142857142856,14,1
685326,2025,89.41075697211154,502,7
685329,2025,85.59285714285714,14,1
685461,2024,90.4125,8,2
685464,2024,86.83125,32,1
685801,2024,93.45273311897105,311,20
685801,2025,92.6,243,16
686218,2025,90.71969230769231,1300,21
686228,2024,,0,1
686228,2025,90.95867768595042,242,14
686249,2025,88.33749999999999,48,3
686294,2024,95.255,20,1
686294,2025,88.97619047619048,42,1
686433,2024,95.68333333333334,6,1
686463,2024,91.67894736842106,19,1
686463,2025,88.66153846153846,13,1
686533,2025,,0,1
686539,2024,90.13388791593695,1142,59
686539,2025,88.63703703703703,27,2
686563,2024,88.9251479289941,2028,25
686563,2025,88.93107162089392,1857,23
686580,2024,90.4485436893204,824,45
686580,2025,91.78425925925926,540,40
686608,2024,,0,3
686608,2025,90.12,5,2
686613,2024,92.346880104541,3061,34
686613,2025,92.55135043889263,2962,32
686642,2024,92.30555555555556,432,25
686642,2025,91.53663366336635,404,22
686643,2025,88.17142857142858,35,2
686654,2024,92.1655172413793,86,3
686654,2025,92.55243902439025,82,3
686676,2025,74.35454545454546,44,2
686678,2025,87.40425531914893,47,1
686700,2025,89.64054054054054,37,1
686701,2025,89.42606707317073,1312,19
686730,2024,88.24028314028314,1554,22
686730,2025,87.92259887005649,354,5
686747,2024,84.11512915129151,271,18
686747,2025,88.07006369426752,157,8
686751,2024,89.98275862068965,58,1
686751,2025,92.00934579439253,214,10
686752,2024,91.06484771573604,2364,29
686752,2025,91.26975128017557,2734,32
686753,2025,93.35138888888889,72,4
686762,2024,81.36666666666667,3,1
686762,2025,,0,2
686763,2025,,0,1
686790,2024,89.03333333333333,39,1
686790,2025,88.7872641509434,212,3
686796,2024,86.4326530612245,343,8
686799,2024,93.61536670547149,859,11
686799,2025,92.78149870801035,1935,25
686811,2025,,0,2
686826,2024,90.99479166666667,1056,46
686826,2025,88.95979166666666,480,15
686827,2025,,0,1
686830,2025,83.73333333333333,3,2
686839,2024,88.08888888888889,9,1
686924,2025,90.33333333333333,18,1
686930,2025,88.9939675174014,431,5
686973,2024,91.87026515151516,1056,18
686973,2025,93.60257352941177,1360,93
686993,2024,90.534375,64,3
686993,2025,89.6654298642534,1105,62
687003,2025,86.20077519379845,129,5
687014,2024,89.09446808510639,235,11
687064,2025,87.94723404255319,940,12
687074,2025,93.02575757575757,66,3
687075,2025,90.27731958762887,290,4
687095,2024,87.52727272727272,11,1
687095,2025,89.04444444444444,9,3
687134,2024,88.69076086956522,552,7
687134,2025,89.78533936651584,1105,18
687145,2024,91.22058823529412,34,3
687145,2025,,0,1
687166,2024,,0,2
687166,2025,89.45555555555556,36,1
687198,2025,92.39047619047619,21,2
687202,2025,89.75384615384615,13,1
687209,2024,,0,1
687209,2025,96.19030303030303,165,8
687223,2025,83.79049645390072,705,9
687239,2025,,0,1
687258,2024,,0,1
687271,2024,,0,1
687273,2025,90.14516129032258,62,1
687280,2024,,0,1
687280,2025,86.70370370370371,27,1
687287,2024,86.37333333333332,60,1
687287,2025,85.50459770114942,87,1
687330,2024,86.78669201520913,1052,72
687330,2025,88.43770764119601,602,44
687352,2025,88.05238095238094,21,1
687362,2024,88.90217391304348,138,3
687362,2025,86.5346600331675,603,8
687377,2024,90.48969072164948,97,4
687377,2025,91.71708253358925,521,25
687396,2024,86.01833333333335,60,1
687396,2025,90.00467706013363,449,20
687397,2024,83.5,16,1
687423,2024,,0,1
687424,2024,88.03183279742765,311,18
687424,2025,88.07751937984496,129,6
687439,2025,,0,1
687473,2024,,0,1
687473,2025,89.59550814149354,1781,28
687481,2024,,0,3
687531,2025,,0,1
687578,2025,,0,1
687589,2024,89.15454545454546,55,1
687589,2025,85.01538461538462,13,1
687606,2025,89.67649667405765,451,14
687607,2025,,0,1
687765,2024,87.50330809087285,2509,37
687765,2025,87.85699855699856,1386,35
687776,2025,,0,1
687792,2024,89.33266078184111,1586,19
687798,2024,90.30481927710844,249,11
687798,2025,88.46875,16,1
687817,2024,85.17368421052632,19,2
687817,2025,83.85000000000001,12,2
687825,2024,,0,1
687830,2025,87.86241900647948,463,8
687841,2025,91.25,16,1
687847,2024,91.38666666666667,15,4
687847,2025,91.60737704918033,122,6
687849,2025,87.20292207792208,308,12
687856,2024,,0,1
687863,2024,90.74939577039275,662,41
687863,2025,90.4602564102564,624,38
687866,2024,91.825,8,2
687866,2025,91.2375,8,1
687879,2024,87.72857142857143,7,1
687888,2025,86.02420147420148,814,9
687911,2024,87.47546728971963,428,30
687911,2025,88.21235849056605,1060,72
687916,2025,89.03684210526316,19,2
687922,2024,90.78617886178863,246,9
687922,2025,90.14885844748858,438,6
687924,2024,88.35207547169811,530,7
687926,2025,89.8875,24,1
687931,2025,86.88848039215686,408,5
687956,2024,87.02,5,2
687956,2025,90.3,17,1
687985,2025,84.23333333333333,6,1
688107,2024,87.82205513784461,399,6
688107,2025,88.69320987654321,162,4
688138,2025,87.7216583273767,1399,17
688158,2025,92.43689567430025,786,43
688162,2025,82.640625,32,1
688230,2024,87.63333333333333,3,1
688274,2024,,0,2
688297,2024,93.12667785234899,596,29
688297,2025,93.71674208144798,442,22
688328,2025,88.25384615384615,26,1
688396,2025,,0,1
688427,2025,,0,2
688445,2025,,0,1
688497,2024,,0,1
688497,2025,86.53901734104046,346,13
688540,2025,,0,1
688642,2024,,0,1
688642,2025,91.05988909426988,541,32
688703,2024,,0,1
688753,2024,,0,1
688857,2024,,0,1
688883,2025,87.56896551724138,58,2
688984,2024,87.87,10,1
689017,2024,88.058671875,1280,18
689017,2025,88.20336351875808,773,10
689042,2024,86.74117647058823,34,1
689147,2024,91.04965217391305,1150,68
689147,2025,92.10739795918367,1176,77
689225,2024,92.26910197869103,1314,55
689225,2025,93.31327433628319,452,25
689233,2025,94.2,2,1
689254,2024,83.22142857142856,28,2
689254,2025,86.633431085044,1023,68
689266,2024,86.88235294117646,34,2
689266,2025,88.98619402985075,536,28
689337,2024,88.58,5,1
689337,2025,87.13636363636364,11,2
689434,2024,90.83846153846154,13,1
689520,2025,89.61028037383177,107,6
689557,2025,90.745,20,1
689672,2024,85.1988904299584,721,10
689690,2024,80.87350746268656,268,9
689690,2025,80.1543076923077,650,33
689713,2025,,0,1
689821,2025,86.50909090909092,11,2
689958,2024,92.79593908629441,197,13
689958,2025,93.26741573033706,89,5
689981,2024,91.97186440677966,295,4
690103,2024,,0,1
690155,2025,,0,1
690206,2024,,0,1
690294,2025,88.47500000000001,12,1
690374,2025,87.55862068965517,29,1
690382,2025,89.76105769230769,208,9
690464,2025,86.2875,8,1
690544,2024,85.50924092409241,303,18
690544,2025,90.81260869565217,230,11
690593,2025,,0,1
690736,2024,88.34666666666666,15,2
690829,2024,97.4916820702403,541,33
690829,2025,97.36583333333333,120,8
690916,2024,89.45489130434783,368,5
690916,2025,90.77387755102042,735,12
690921,2025,,0,1
690925,2024,91.44836065573772,122,5
690925,2025,92.31204301075269,465,26
690928,2025,89.46530612244898,931,13
690953,2025,91.305,720,10
690986,2024,88.33387872954764,2078,26
690986,2025,90.19081632653061,588,12
690990,2025,90.86733780760626,1788,24
690997,2025,89.08484438430311,739,8
690999,2025,,0,1
691004,2024,92.175,4,1
691008,2025,87.15714285714286,70,1
691012,2024,,0,1
691032,2024,88.94259259259259,54,1
691032,2025,86.74848484848485,33,1
691094,2025,86.24255319148936,47,1
691172,2024,93.19128919860627,286,12
691172,2025,92.26516129032258,155,8
691196,2025,74.75,2,1
691251,2025,91.22470588235294,255,9
691429,2025,,0,1
691441,2024,91.67714285714285,70,1
691441,2025,91.42475247524752,100,3
691548,2024,,0,1
691548,2025,93.78076923076922,78,3
691582,2025,90.93142857142857,35,2
691587,2025,91.68649133293485,1673,20
691594,2025,62.43235294117647,170,8
691634,2025,90.41153846153846,26,2
691669,2025,92.45,2,1
691769,2025,87.43599999999999,75,6
691799,2025,94.64983606557378,610,36
691951,2024,87.48693693693693,222,3
691951,2025,85.85610561056106,303,4
692024,2025,92.33214285714286,84,3
692030,2025,93.32926829268293,41,1
692064,2025,90.04583333333333,24,1
692157,2025,87.64166666666667,12,1
692230,2024,87.73261802575108,233,3
692230,2025,87.29134615384615,208,4
692285,2024,92.08045112781956,133,9
692285,2025,88.79965397923876,289,14
692838,2025,93.14864864864865,37,2
692983,2024,89.42727272727272,11,2
693312,2024,93.26862539349423,953,52
693312,2025,92.6977207977208,702,33
693313,2025,93.53703703703704,621,16
693433,2024,92.33531468531469,1716,22
693433,2025,93.33015058179329,2922,34
693645,2025,94.03811033608117,1577,18
693725,2025,88.67460317460318,63,2
693759,2024,87.60000000000001,3,1
693821,2024,87.65208333333332,864,10
693821,2025,88.60795142969056,2553,29
693855,2025,87.19949799196787,995,19
694037,2024,94.99695817490495,263,12
694037,2025,96.36574468085107,940,61
694297,2024,89.87298429319372,2864,33
694297,2025,89.39552580013063,3061,35
694298,2025,87.72,10,1
694335,2024,91.56666666666666,15,2
694335,2025,92.70124481327801,964,39
694346,2025,,0,1
694350,2024,89.9790476190476,104,6
694350,2025,90.42347826086957,459,26
694357,2024,89.1875,88,2
694359,2025,55.492,25,1
694361,2024,92.60753424657534,146,9
694361,2025,93.88567774936062,391,16
694363,2024,88.14899224806202,1290,40
694363,2025,87.62830188679246,318,13
694381,2024,87.77297297297297,37,2
694381,2025,86.46315789473684,19,1
694391,2025,,0,2
694436,2024,91.925,16,2
694436,2025,,0,1
694462,2024,89.87669172932331,133,2
694462,2025,89.57111368909513,862,10
694475,2025,87.964,25,1
694477,2025,90.58648269410664,2138,34
694496,2024,83.5,1,1
694496,2025,87.73684210526316,19,1
694536,2024,,0,1
694553,2024,,0,1
694559,2024,,0,1
694559,2025,88.14444444444445,27,1
694646,2024,87.65243902439025,82,2
694646,2025,89.18615384615384,195,4
694650,2024,,0,1
694660,2025,89.56363636363636,11,2
694674,2025,86.76071428571429,28,2
694680,2025,91.44,10,2
694738,2024,85.86593164277838,907,25
694738,2025,85.83468395461912,1851,22
694795,2025,91.19565217391305,23,1
694813,2024,91.3139775280899,2224,26
694819,2025,95.83209785025946,1348,18
694833,2024,,0,1
694843,2025,,0,1
694851,2024,,0,1
694851,2025,90.57692307692308,273,13
694855,2025,85.46875,16,1
694887,2024,87.96666666666665,6,1
694900,2025,90.12173913043479,23,3
694918,2025,91.08349514563106,309,4
694946,2025,84.272,25,1
694973,2024,92.94682352941176,2125,23
694973,2025,92.96466645387807,3133,34
694978,2025,89.96666666666665,3,1
695026,2024,90.04285714285713,28,1
695038,2025,,0,1
695071,2024,,0,1
695071,2025,88.22702702702703,37,3
695076,2024,89.46425702811244,498,7
695229,2024,,0,1
695239,2025,,0,1
695243,2024,96.0605593056895,1037,59
695243,2025,94.86282420749279,1041,65
695296,2024,,0,2
695308,2025,,0,1
695378,2025,86.9590909090909,22,1
695380,2025,,0,1
695418,2025,91.63233082706768,2128,51
695445,2025,85.68916666666667,600,32
695505,2025,95.40269922879177,778,14
695534,2025,92.45207100591716,169,3
695549,2024,91.41444444444444,90,4
695549,2025,90.82296296296296,945,11
695835,2025,93.34736842105262,19,1
696098,2024,,0,2
696131,2024,89.00045248868778,663,9
696131,2025,89.0,74,1
696136,2024,88.11772300469484,852,13
696136,2025,88.9741935483871,217,8
696146,2025,89.41428571428571,56,1
696147,2025,91.42208955223882,335,23
696149,2025,94.74034707158351,461,7
696150,2024,,0,1
696263,2024,,0,2
696270,2025,89.5388198757764,321,16
696275,2024,92.04375,16,1
696505,2025,,0,1
696522,2024,89.38,50,2
696522,2025,88.23181818181818,22,1
697812,2025,91.3648275862069,145,3
698785,2025,87.42,5,1
699134,2025,95.10629921259843,127,7
699823,2025,91.66153846153846,26,2
699911,2024,89.82727272727273,11,1
699911,2025,88.86479591836735,196,10
700072,2024,,0,1
700072,2025,,0,1
700177,2024,,0,1
700183,2024,,0,3
700183,2025,,0,2
700187,2024,91.64491017964072,334,24
700187,2025,91.96323529411765,136,8
700241,2024,89.16688102893892,311,4
700241,2025,88.27662508207484,1523,18
700249,2024,86.89791216702663,1389,16
700249,2025,86.84282090309488,1971,23
700270,2024,90.1505330490405,469,7
700270,2025,88.22833333333332,60,1
700287,2024,,0,2
700327,2025,93.98333333333333,6,1
700363,2024,89.80641711229946,187,3
700363,2025,88.24711673699015,711,11
700375,2025,,0,3
700669,2024,88.11142857142858,105,2
700669,2025,90.55621693121694,756,26
700675,2025,86.35000000000001,6,1
700712,2025,93.64642857142857,28,1
700728,2024,,0,1
700786,2025,90.56666666666666,12,1
700794,2024,,0,3
700794,2025,,0,2
701121,2024,,0,1
701121,2025,89.3716814159292,226,12
701151,2024,87.4046511627907,43,2
701151,2025,,0,1
701213,2025,,0,2
701240,2025,89.78,25,1
701288,2024,89.376,25,1
701288,2025,,0,1
701328,2025,88.77741935483871,62,1
701487,2025,86.1033088235294,544,14
701519,2025,90.25173453996983,663,18
701533,2024,88.87777777777778,18,1
701542,2024,89.54120982986768,529,8
701542,2025,89.58238272021599,2963,37
701549,2025,89.82499999999999,4,2
701552,2025,87.12429667519181,391,15
701566,2024,89.03999999999999,20,1
701568,2024,89.05833333333334,24,1
701581,2024,90.24449499545041,1099,14
701581,2025,90.49297052154195,882,11
701603,2024,90.53934426229507,61,1
701643,2024,90.34152542372881,118,4
701643,2025,88.13600000000001,25,1
701656,2025,87.87869198312237,474,6
701719,2024,88.11818181818181,22,1
701856,2024,,0,1
701951,2024,,0,1
702056,2025,89.51767304860088,679,9
702070,2025,86.01829944547136,2164,24
702103,2025,90.16086956521738,23,2
702111,2025,,0,1
702129,2024,85.83250000000001,40,1
702129,2025,86.82884615384616,52,1
702273,2025,89.44716981132075,53,1
702300,2025,,0,1
702303,2024,,0,1
702352,2024,90.02799479166667,768,29
702352,2025,91.07501864280388,1341,57
702460,2025,86.44999999999999,4,1
702674,2024,88.99611650485437,206,4
702674,2025,89.51886120996441,562,7
702752,2025,92.39310344827587,29,1
702785,2024,,0,1
702795,2024,89.66,35,3
702795,2025,91.64242424242425,231,12
702878,2025,91.37948717948719,39,1
702911,2024,84.2695652173913,23,2
703231,2024,88.7125,16,1
703725,2025,88.42380952380952,21,2
800048,2025,87.78511999999999,625,7
800049,2024,89.6734589041096,584,8
800049,2025,89.31431492842535,489,6
800311,2025,90.32150170648464,293,4
800723,2024,88.59473684210526,19,1
801128,2025,86.39,20,1
801139,2025,93.72797427652733,311,8
801216,2024,87.7,5,2
801216,2025,92.28260869565217,46,1
801403,2025,92.16412749864938,1851,23
801412,2024,86.5,5,1
801432,2025,88.84772727272728,44,2
801434,2024,91.76666666666667,15,1
801434,2025,90.51617647058823,136,6
801505,2024,88.30000000000001,4,1
801505,2025,,0,1
801546,2025,,0,1
801619,2025,96.53636363636365,11,1
801682,2024,92.0,2,1
801802,2025,90.236,25,2
801870,2025,86.58571428571429,28,1
802180,2024,85.5,20,1
802363,2024,87.70952380952382,42,2
802402,2024,,0,1
802419,2025,87.4250803858521,311,5
802686,2024,,0,1
802686,2025,89.68666666666667,60,4
804522,2025,,0,2
804636,2025,90.2132075471698,371,5
804922,2024,,0,1
805123,2025,89.64812623274162,507,11
805257,2024,,0,1
805299,2025,91.99754385964913,285,16
805345,2025,,0,1
805427,2025,88.41025641025641,78,4
805437,2025,88.49,10,1
805673,2024,90.59442119944211,717,9
805673,2025,91.92357723577236,1353,16
805728,2024,92.38333333333333,6,1
805871,2025,92.09285714285714,42,1
806185,2024,89.79257925072046,1388,16
806185,2025,90.6072864321608,1194,22
806188,2025,84.71850220264317,908,44
806288,2025,86.7375,16,1
806581,2025,,0,2
806585,2025,88.24,10,1
806625,2025,,0,1
806960,2025,91.38757612667479,821,10
807744,2024,,0,1
808820,2024,,0,1
808865,2025,84.02083333333333,24,2
808963,2025,90.69352791878173,787,19
808967,2024,89.69110096976611,1751,22
808967,2025,90.17563329312425,3315,36
808970,2024,88.14117647058823,34,1
809138,2025,,0,1
809499,2025,,0,1
809950,2025,85.96666666666665,6,1
810897,2025,88.06470588235294,17,1
810921,2024,,0,1
811310,2025,90.87142857142858,14,1
811601,2025,87.6,2,1
812521,2025,,0,2
813349,2025,87.8216957605985,401,5
813636,2025,88.20625,32,2
813829,2025,,0,1
813882,2025,91.08125,16,1
814005,2024,88.2781512605042,238,3
814088,2024,92.28181818181818,11,1
814098,2025,,0,1
814217,2024,88.54761904761905,21,1
814280,2024,88.93333333333334,3,1
814280,2025,88.17692307692307,13,1
814291,2025,85.13846153846154,13,1
814351,2025,89.16181818181818,55,1
814388,2025,87.67857142857143,14,1
814527,2025,93.92857142857143,14,1
814716,2025,86.7375,8,2
815043,2025,88.13846153846154,13,1
815066,2025,88.625,4,1
815083,2025,84.86543209876544,405,5
815084,2024,91.32352941176471,34,2
815179,2025,,0,1
815318,2025,85.85882352941177,17,2
820862,2025,93.25868902439024,656,41
822416,2025,90.29333333333334,15,2
823909,2025,,0,1
823996,2025,89.0,31,1
827744,2025,91.03125,32,1
828353,2025,81.23333333333333,30,1
828496,2025,90.325,16,1
829272,2025,83.3505934718101,674,24
