game_pk,pitcher,pitch_group,pitches,game_date
777215,678020,fastball,10,2025-07-06
777215,678020,offspeed,1,2025-07-06
777215,678024,breaking,15,2025-07-06
777215,678024,fastball,32,2025-07-06
777215,678024,offspeed,4,2025-07-06
777215,680767,breaking,1,2025-07-06
777215,680767,fastball,9,2025-07-06
777215,680767,offspeed,2,2025-07-06
777215,681343,breaking,16,2025-07-06
777215,681343,fastball,42,2025-07-06
777215,681343,offspeed,13,2025-07-06
777215,688642,breaking,7,2025-07-06
777215,688642,fastball,14,2025-07-06
777215,688642,offspeed,1,2025-07-06
777215,801403,breaking,34,2025-07-06
777215,801403,fastball,53,2025-07-06
777215,801403,offspeed,5,2025-07-06
777216,606965,breaking,4,2025-07-06
777216,606965,fastball,12,2025-07-06
777216,606965,offspeed,10,2025-07-06
777216,608331,breaking,36,2025-07-06
777216,608331,fastball,54,2025-07-06
777216,608331,offspeed,8,2025-07-06
777216,623211,fastball,18,2025-07-06
777216,623211,offspeed,8,2025-07-06
777216,642207,fastball,6,2025-07-06
777216,642207,offspeed,9,2025-07-06
777216,642528,breaking,1,2025-07-06
777216,642528,fastball,9,2025-07-06
777216,642528,offspeed,2,2025-07-06
777216,643410,breaking,4,2025-07-06
777216,643410,fastball,9,2025-07-06
777216,643410,offspeed,3,2025-07-06
777216,647315,breaking,4,2025-07-06
777216,647315,fastball,23,2025-07-06
777216,657612,fastball,10,2025-07-06
777216,663399,breaking,23,2025-07-06
777216,663399,fastball,16,2025-07-06
777216,663399,offspeed,13,2025-07-06
777216,670329,breaking,20,2025-07-06
777216,670329,fastball,7,2025-07-06
777216,670329,offspeed,4,2025-07-06
777217,554430,breaking,28,2025-07-06
777217,554430,fastball,78,2025-07-06
777217,554430,offspeed,2,2025-07-06
777217,594580,breaking,4,2025-07-06
777217,594580,fastball,5,2025-07-06
777217,605130,breaking,18,2025-07-06
777217,605130,fastball,11,2025-07-06
777217,663574,breaking,8,2025-07-06
777217,663574,fastball,11,2025-07-06
777217,668933,breaking,18,2025-07-06
777217,668933,fastball,4,2025-07-06
777217,695505,breaking,33,2025-07-06
777217,695505,fastball,54,2025-07-06
777217,695505,offspeed,4,2025-07-06
777218,543101,breaking,29,2025-07-06
777218,543101,fastball,20,2025-07-06
777218,543101,offspeed,11,2025-07-06
777218,547179,breaking,23,2025-07-06
777218,547179,fastball,38,2025-07-06
777218,547179,offspeed,21,2025-07-06
777218,608032,breaking,6,2025-07-06
777218,608032,fastball,5,2025-07-06
777218,608032,offspeed,1,2025-07-06
777218,656222,fastball,5,2025-07-06
777218,656222,offspeed,5,2025-07-06
777218,668674,breaking,7,2025-07-06
777218,668674,fastball,5,2025-07-06
777218,668674,offspeed,4,2025-07-06
777218,686826,breaking,19,2025-07-06
777218,686826,fastball,31,2025-07-06
777218,686826,offspeed,16,2025-07-06
777219,571510,breaking,20,2025-07-06
777219,571510,fastball,47,2025-07-06
777219,571510,offspeed,20,2025-07-06
777219,607200,breaking,18,2025-07-06
777219,607200,fastball,27,2025-07-06
777219,607200,offspeed,8,2025-07-06
777219,667463,breaking,8,2025-07-06
777219,667463,fastball,15,2025-07-06
777219,667463,offspeed,5,2025-07-06
777219,676617,breaking,22,2025-07-06
777219,676617,fastball,17,2025-07-06
777219,681517,breaking,8,2025-07-06
777219,681517,fastball,7,2025-07-06
777219,681517,offspeed,2,2025-07-06
777219,694037,breaking,1,2025-07-06
777219,694037,fastball,3,2025-07-06
777219,694037,offspeed,1,2025-07-06
777219,694335,breaking,18,2025-07-06
777219,694335,fastball,33,2025-07-06
777219,696136,breaking,6,2025-07-06
777219,696136,fastball,24,2025-07-06
777219,696136,offspeed,11,2025-07-06
777220,592779,fastball,10,2025-07-06
777220,592779,offspeed,2,2025-07-06
777220,623437,breaking,6,2025-07-06
777220,623437,fastball,5,2025-07-06
777220,623437,offspeed,4,2025-07-06
777220,643377,breaking,4,2025-07-06
777220,643377,fastball,3,2025-07-06
777220,643377,offspeed,6,2025-07-06
777220,656876,breaking,3,2025-07-06
777220,656876,fastball,29,2025-07-06
777220,657746,breaking,31,2025-07-06
777220,657746,fastball,63,2025-07-06
777220,657746,offspeed,3,2025-07-06
777220,664126,breaking,7,2025-07-06
777220,664126,fastball,9,2025-07-06
777220,664126,offspeed,2,2025-07-06
777220,671212,breaking,20,2025-07-06
777220,671212,fastball,58,2025-07-06
777220,671212,offspeed,17,2025-07-06
777220,679358,breaking,3,2025-07-06
777220,679358,fastball,4,2025-07-06
777220,679358,offspeed,6,2025-07-06
777220,682254,breaking,5,2025-07-06
777220,682254,fastball,18,2025-07-06
777220,686973,breaking,4,2025-07-06
777220,686973,fastball,5,2025-07-06
777221,623352,breaking,12,2025-07-05
777221,623352,fastball,12,2025-07-05
777221,642152,breaking,13,2025-07-05
777221,642152,fastball,9,2025-07-05
777221,642152,offspeed,2,2025-07-05
777221,650556,breaking,10,2025-07-05
777221,650556,fastball,4,2025-07-05
777221,656986,breaking,3,2025-07-05
777221,656986,fastball,5,2025-07-05
777221,660271,breaking,14,2025-07-05
777221,660271,fastball,16,2025-07-05
777221,660271,offspeed,1,2025-07-05
777221,664285,breaking,25,2025-07-05
777221,664285,fastball,56,2025-07-05
777221,664285,offspeed,21,2025-07-05
777221,669193,breaking,4,2025-07-05
777221,669193,fastball,3,2025-07-05
777221,669193,offspeed,2,2025-07-05
777221,680736,breaking,31,2025-07-05
777221,680736,fastball,55,2025-07-05
777221,680736,offspeed,1,2025-07-05
777222,572955,breaking,14,2025-07-06
777222,572955,fastball,3,2025-07-06
777222,622554,breaking,3,2025-07-06
777222,622554,fastball,9,2025-07-06
777222,622554,offspeed,10,2025-07-06
777222,628452,breaking,3,2025-07-06
777222,628452,fastball,6,2025-07-06
777222,628452,offspeed,3,2025-07-06
777222,642397,breaking,2,2025-07-06
777222,642397,fastball,5,2025-07-06
777222,656550,breaking,49,2025-07-06
777222,656550,fastball,47,2025-07-06
777222,666974,breaking,2,2025-07-06
777222,666974,fastball,12,2025-07-06
777222,669276,breaking,8,2025-07-06
777222,669276,fastball,1,2025-07-06
777222,669432,breaking,13,2025-07-06
777222,669432,fastball,58,2025-07-06
777222,669432,offspeed,17,2025-07-06
777223,455119,fastball,10,2025-07-05
777223,455119,offspeed,1,2025-07-05
777223,542888,breaking,1,2025-07-05
777223,542888,fastball,2,2025-07-05
777223,571578,breaking,27,2025-07-05
777223,571578,fastball,50,2025-07-05
777223,571578,offspeed,14,2025-07-05
777223,571948,breaking,4,2025-07-05
777223,571948,fastball,8,2025-07-05
777223,571948,offspeed,6,2025-07-05
777223,592426,breaking,9,2025-07-05
777223,592426,fastball,5,2025-07-05
777223,593974,breaking,4,2025-07-05
777223,593974,fastball,5,2025-07-05
777223,593974,offspeed,6,2025-07-05
777223,663568,breaking,21,2025-07-05
777223,663568,fastball,50,2025-07-05
777223,663568,offspeed,12,2025-07-05
777223,663773,fastball,10,2025-07-05
777223,663773,offspeed,8,2025-07-05
777223,673513,breaking,7,2025-07-05
777223,673513,fastball,1,2025-07-05
777223,673513,offspeed,8,2025-07-05
777223,674384,breaking,3,2025-07-05
777223,674384,fastball,8,2025-07-05
777223,676395,breaking,3,2025-07-05
777223,676395,fastball,13,2025-07-05
777223,676395,offspeed,9,2025-07-05
777224,605540,breaking,6,2025-07-06
777224,605540,fastball,54,2025-07-06
777224,605540,offspeed,10,2025-07-06
777224,656730,breaking,5,2025-07-06
777224,656730,fastball,7,2025-07-06
777224,665795,breaking,39,2025-07-06
777224,665795,fastball,31,2025-07-06
777224,665795,offspeed,20,2025-07-06
777224,678368,breaking,9,2025-07-06
777224,678368,fastball,14,2025-07-06
777224,678368,offspeed,4,2025-07-06
777224,681982,breaking,3,2025-07-06
777224,681982,fastball,11,2025-07-06
777224,682842,breaking,9,2025-07-06
777224,682842,fastball,6,2025-07-06
777225,622491,breaking,23,2025-07-05
777225,622491,fastball,69,2025-07-05
777225,622491,offspeed,7,2025-07-05
777225,642701,breaking,2,2025-07-05
777225,642701,fastball,8,2025-07-05
777225,642701,offspeed,1,2025-07-05
777225,657571,breaking,6,2025-07-05
777225,657571,fastball,20,2025-07-05
777225,662253,breaking,7,2025-07-05
777225,662253,fastball,3,2025-07-05
777225,666374,breaking,9,2025-07-05
777225,666374,fastball,8,2025-07-05
777225,676755,breaking,2,2025-07-05
777225,676755,fastball,20,2025-07-05
777225,676755,offspeed,2,2025-07-05
777225,681347,breaking,24,2025-07-05
777225,681347,fastball,40,2025-07-05
777225,681347,offspeed,21,2025-07-05
777226,596001,breaking,4,2025-07-06
777226,596001,fastball,1,2025-07-06
777226,596001,offspeed,3,2025-07-06
777226,661403,breaking,6,2025-07-06
777226,661403,fastball,10,2025-07-06
777226,668909,breaking,41,2025-07-06
777226,668909,fastball,56,2025-07-06
777226,669373,breaking,8,2025-07-06
777226,669373,fastball,45,2025-07-06
777226,669373,offspeed,40,2025-07-06
777226,671922,breaking,3,2025-07-06
777226,671922,fastball,10,2025-07-06
777226,671922,offspeed,3,2025-07-06
777226,672578,breaking,1,2025-07-06
777226,672578,fastball,6,2025-07-06
777226,672578,offspeed,2,2025-07-06
777226,681870,breaking,4,2025-07-06
777226,681870,fastball,15,2025-07-06
777226,683769,breaking,9,2025-07-06
777226,683769,fastball,5,2025-07-06
777226,683769,offspeed,2,2025-07-06
777226,690544,breaking,8,2025-07-06
777226,690544,fastball,7,2025-07-06
777226,695445,breaking,11,2025-07-06
777226,695445,fastball,11,2025-07-06
777226,695445,offspeed,4,2025-07-06
777227,622663,breaking,21,2025-07-05
777227,622663,fastball,65,2025-07-05
777227,622663,offspeed,8,2025-07-05
777227,643511,breaking,1,2025-07-05
777227,643511,fastball,6,2025-07-05
777227,656794,breaking,5,2025-07-05
777227,656794,fastball,13,2025-07-05
777227,656794,offspeed,2,2025-07-05
777227,657277,breaking,19,2025-07-05
777227,657277,fastball,63,2025-07-05
777227,657277,offspeed,26,2025-07-05
777227,663687,breaking,5,2025-07-05
777227,663687,fastball,10,2025-07-05
777227,665660,breaking,5,2025-07-05
777227,665660,fastball,9,2025-07-05
777227,665660,offspeed,2,2025-07-05
777227,678495,breaking,5,2025-07-05
777227,678495,fastball,1,2025-07-05
777227,686993,breaking,2,2025-07-05
777227,686993,fastball,23,2025-07-05
777227,702352,breaking,2,2025-07-05
777227,702352,fastball,14,2025-07-05
777228,621111,breaking,36,2025-07-05
777228,621111,fastball,64,2025-07-05
777228,657514,breaking,5,2025-07-05
777228,657514,fastball,11,2025-07-05
777228,657514,offspeed,1,2025-07-05
777228,660896,breaking,3,2025-07-05
777228,660896,fastball,7,2025-07-05
777228,669711,breaking,3,2025-07-05
777228,669711,fastball,7,2025-07-05
777228,669711,offspeed,1,2025-07-05
777228,671131,breaking,4,2025-07-05
777228,671131,fastball,5,2025-07-05
777228,674285,breaking,4,2025-07-05
777228,674285,fastball,7,2025-07-05
777228,680730,breaking,51,2025-07-05
777228,680730,fastball,41,2025-07-05
777228,680730,offspeed,3,2025-07-05
777228,702795,breaking,3,2025-07-05
777228,702795,fastball,5,2025-07-05
777228,702795,offspeed,2,2025-07-05
777229,518489,breaking,1,2025-07-05
777229,518489,fastball,6,2025-07-05
777229,519141,breaking,5,2025-07-05
777229,519141,fastball,20,2025-07-05
777229,519151,breaking,7,2025-07-05
777229,519151,fastball,6,2025-07-05
777229,571927,breaking,10,2025-07-05
777229,571927,fastball,17,2025-07-05
777229,571927,offspeed,4,2025-07-05
777229,573204,breaking,10,2025-07-05
777229,573204,fastball,4,2025-07-05
777229,623167,breaking,20,2025-07-05
777229,623167,fastball,43,2025-07-05
777229,623167,offspeed,1,2025-07-05
777229,641745,breaking,10,2025-07-05
777229,641745,fastball,16,2025-07-05
777229,641745,offspeed,5,2025-07-05
777229,664854,breaking,7,2025-07-05
777229,664854,fastball,4,2025-07-05
777229,668941,breaking,5,2025-07-05
777229,668941,fastball,6,2025-07-05
777229,668941,offspeed,6,2025-07-05
777229,669461,breaking,41,2025-07-05
777229,669461,fastball,40,2025-07-05
777229,669461,offspeed,13,2025-07-05
777229,681517,breaking,12,2025-07-05
777229,681517,fastball,5,2025-07-05
777229,681517,offspeed,1,2025-07-05
777229,687863,breaking,8,2025-07-05
777229,687863,fastball,6,2025-07-05
777230,543056,breaking,2,2025-07-05
777230,543056,fastball,12,2025-07-05
777230,643377,breaking,6,2025-07-05
777230,643377,fastball,4,2025-07-05
777230,643377,offspeed,2,2025-07-05
777230,661395,breaking,7,2025-07-05
777230,661395,fastball,13,2025-07-05
777230,661395,offspeed,14,2025-07-05
777230,663485,breaking,4,2025-07-05
777230,663485,fastball,13,2025-07-05
777230,663485,offspeed,2,2025-07-05
777230,664076,breaking,3,2025-07-05
777230,664076,fastball,6,2025-07-05
777230,670955,breaking,1,2025-07-05
777230,670955,fastball,5,2025-07-05
777230,670955,offspeed,3,2025-07-05
777230,671737,breaking,12,2025-07-05
777230,671737,fastball,66,2025-07-05
777230,671737,offspeed,10,2025-07-05
777230,682254,breaking,2,2025-07-05
777230,682254,fastball,15,2025-07-05
777230,687330,fastball,10,2025-07-05
777230,701519,breaking,20,2025-07-05
777230,701519,fastball,43,2025-07-05
777230,701519,offspeed,5,2025-07-05
777231,445276,breaking,2,2025-07-05
777231,445276,fastball,11,2025-07-05
777231,453286,breaking,30,2025-07-05
777231,453286,fastball,38,2025-07-05
777231,453286,offspeed,4,2025-07-05
777231,641401,fastball,7,2025-07-05
777231,641401,offspeed,6,2025-07-05
777231,666171,breaking,13,2025-07-05
777231,666171,fastball,10,2025-07-05
777231,672282,breaking,10,2025-07-05
777231,672282,fastball,11,2025-07-05
777231,680704,breaking,7,2025-07-05
777231,680704,fastball,4,2025-07-05
777231,680704,offspeed,1,2025-07-05
777231,680755,breaking,23,2025-07-05
777231,680755,fastball,3,2025-07-05
777231,681751,breaking,22,2025-07-05
777231,681751,fastball,25,2025-07-05
777231,686799,breaking,23,2025-07-05
777231,686799,fastball,45,2025-07-05
777231,686799,offspeed,14,2025-07-05
777231,820862,breaking,17,2025-07-05
777231,820862,fastball,10,2025-07-05
777232,608566,breaking,44,2025-07-05
777232,608566,fastball,44,2025-07-05
777232,608566,offspeed,2,2025-07-05
777232,621051,breaking,8,2025-07-05
777232,621051,fastball,3,2025-07-05
777232,621051,offspeed,1,2025-07-05
777232,623474,breaking,20,2025-07-05
777232,623474,fastball,11,2025-07-05
777232,623474,offspeed,2,2025-07-05
777232,669020,breaking,15,2025-07-05
777232,669020,fastball,18,2025-07-05
777232,673929,breaking,16,2025-07-05
777232,673929,fastball,10,2025-07-05
777232,673929,offspeed,1,2025-07-05
777232,685126,breaking,5,2025-07-05
777232,685126,fastball,4,2025-07-05
777232,685126,offspeed,8,2025-07-05
777232,686563,breaking,17,2025-07-05
777232,686563,fastball,45,2025-07-05
777232,686563,offspeed,16,2025-07-05
777233,605447,breaking,10,2025-07-05
777233,605447,fastball,2,2025-07-05
777233,608718,breaking,3,2025-07-05
777233,608718,fastball,9,2025-07-05
777233,608718,offspeed,8,2025-07-05
777233,621381,breaking,10,2025-07-05
777233,621381,fastball,14,2025-07-05
777233,621383,breaking,8,2025-07-05
777233,621383,fastball,3,2025-07-05
777233,621383,offspeed,1,2025-07-05
777233,624133,breaking,11,2025-07-05
777233,624133,fastball,45,2025-07-05
777233,624133,offspeed,24,2025-07-05
777233,666157,breaking,19,2025-07-05
777233,666157,fastball,42,2025-07-05
777233,666157,offspeed,24,2025-07-05
777233,668933,breaking,8,2025-07-05
777233,668933,fastball,2,2025-07-05
777233,689147,breaking,7,2025-07-05
777233,689147,fastball,6,2025-07-05
777234,571946,breaking,4,2025-07-05
777234,571946,fastball,4,2025-07-05
777234,571946,offspeed,3,2025-07-05
777234,608379,breaking,28,2025-07-05
777234,608379,fastball,39,2025-07-05
777234,608379,offspeed,30,2025-07-05
777234,656464,breaking,3,2025-07-05
777234,656464,fastball,10,2025-07-05
777234,663738,breaking,15,2025-07-05
777234,663738,fastball,9,2025-07-05
777234,663738,offspeed,2,2025-07-05
777234,664199,breaking,9,2025-07-05
777234,664199,fastball,4,2025-07-05
777234,664199,offspeed,1,2025-07-05
777234,669194,breaking,13,2025-07-05
777234,669194,fastball,73,2025-07-05
777234,669674,breaking,9,2025-07-05
777234,669674,fastball,9,2025-07-05
777234,670167,breaking,4,2025-07-05
777234,670167,fastball,8,2025-07-05
777235,500743,fastball,4,2025-07-04
777235,607455,breaking,7,2025-07-04
777235,607455,fastball,17,2025-07-04
777235,607455,offspeed,2,2025-07-04
777235,621121,breaking,37,2025-07-04
777235,621121,fastball,38,2025-07-04
777235,621121,offspeed,12,2025-07-04
777235,663562,breaking,20,2025-07-04
777235,663562,fastball,27,2025-07-04
777235,669920,breaking,6,2025-07-04
777235,669920,fastball,29,2025-07-04
777235,669920,offspeed,22,2025-07-04
777235,676263,breaking,15,2025-07-04
777235,676263,fastball,15,2025-07-04
777235,676508,breaking,29,2025-07-04
777235,676508,fastball,30,2025-07-04
777236,660825,breaking,10,2025-07-04
777236,660825,fastball,16,2025-07-04
777236,663423,breaking,9,2025-07-04
777236,663423,fastball,9,2025-07-04
777236,663559,breaking,16,2025-07-04
777236,663559,fastball,56,2025-07-04
777236,663559,offspeed,3,2025-07-04
777236,677952,breaking,16,2025-07-04
777236,677952,fastball,12,2025-07-04
777236,677952,offspeed,2,2025-07-04
777236,693433,breaking,31,2025-07-04
777236,693433,fastball,57,2025-07-04
777236,693433,offspeed,5,2025-07-04
777237,552640,breaking,7,2025-07-05
777237,552640,fastball,3,2025-07-05
777237,606160,fastball,11,2025-07-05
777237,606160,offspeed,11,2025-07-05
777237,607481,breaking,35,2025-07-05
777237,607481,fastball,17,2025-07-05
777237,628452,breaking,2,2025-07-05
777237,628452,fastball,10,2025-07-05
777237,628452,offspeed,4,2025-07-05
777237,641329,breaking,3,2025-07-05
777237,641329,fastball,10,2025-07-05
777237,641329,offspeed,4,2025-07-05
777237,642397,breaking,6,2025-07-05
777237,642397,fastball,9,2025-07-05
777237,642585,fastball,6,2025-07-05
777237,642585,offspeed,7,2025-07-05
777237,656240,breaking,12,2025-07-05
777237,656240,fastball,8,2025-07-05
777237,656240,offspeed,4,2025-07-05
777237,660853,breaking,6,2025-07-05
777237,660853,fastball,8,2025-07-05
777237,660853,offspeed,3,2025-07-05
777237,665152,breaking,14,2025-07-05
777237,665152,fastball,58,2025-07-05
777237,665152,offspeed,15,2025-07-05
777237,666974,breaking,1,2025-07-05
777237,666974,fastball,11,2025-07-05
777237,666974,offspeed,1,2025-07-05
777237,678226,breaking,15,2025-07-05
777237,678226,fastball,12,2025-07-05
777237,680735,breaking,10,2025-07-05
777237,680735,fastball,3,2025-07-05
777237,680735,offspeed,2,2025-07-05
777237,689266,breaking,2,2025-07-05
777237,689266,fastball,36,2025-07-05
777237,689266,offspeed,1,2025-07-05
777238,615698,breaking,7,2025-07-05
777238,615698,fastball,49,2025-07-05
777238,615698,offspeed,15,2025-07-05
777238,657649,fastball,10,2025-07-05
777238,657649,offspeed,6,2025-07-05
777238,663969,breaking,4,2025-07-05
777238,663969,fastball,4,2025-07-05
777238,663969,offspeed,1,2025-07-05
777238,669084,breaking,6,2025-07-05
777238,669084,fastball,13,2025-07-05
777238,669084,offspeed,4,2025-07-05
777238,669199,breaking,5,2025-07-05
777238,669199,fastball,2,2025-07-05
777238,669199,offspeed,1,2025-07-05
777238,676534,breaking,11,2025-07-05
777238,676534,fastball,11,2025-07-05
777238,678692,breaking,4,2025-07-05
777238,678692,fastball,3,2025-07-05
777238,678692,offspeed,1,2025-07-05
777238,681006,breaking,10,2025-07-05
777238,681006,fastball,9,2025-07-05
777238,683232,breaking,3,2025-07-05
777238,683232,fastball,6,2025-07-05
777238,694477,breaking,8,2025-07-05
777238,694477,fastball,57,2025-07-05
777238,694477,offspeed,7,2025-07-05
777239,455119,fastball,14,2025-07-04
777239,455119,offspeed,3,2025-07-04
777239,542888,breaking,2,2025-07-04
777239,542888,fastball,9,2025-07-04
777239,571948,breaking,8,2025-07-04
777239,571948,fastball,6,2025-07-04
777239,571948,offspeed,4,2025-07-04
777239,592094,breaking,2,2025-07-04
777239,592094,fastball,5,2025-07-04
777239,592094,offspeed,3,2025-07-04
777239,657097,breaking,1,2025-07-04
777239,657097,fastball,3,2025-07-04
777239,657097,offspeed,2,2025-07-04
777239,663158,fastball,23,2025-07-04
777239,669093,breaking,1,2025-07-04
777239,669093,fastball,7,2025-07-04
777239,669093,offspeed,1,2025-07-04
777239,670970,breaking,6,2025-07-04
777239,670970,fastball,10,2025-07-04
777239,670970,offspeed,1,2025-07-04
777239,676395,breaking,5,2025-07-04
777239,676395,fastball,3,2025-07-04
777239,676395,offspeed,5,2025-07-04
777239,677958,breaking,6,2025-07-04
777239,677958,fastball,72,2025-07-04
777239,677958,offspeed,6,2025-07-04
777239,681190,breaking,17,2025-07-04
777239,681190,fastball,64,2025-07-04
777239,681190,offspeed,12,2025-07-04
777240,592454,fastball,1,2025-07-05
777240,592454,offspeed,16,2025-07-05
777240,623149,breaking,5,2025-07-05
777240,623149,fastball,9,2025-07-05
777240,663554,breaking,20,2025-07-05
777240,663554,fastball,51,2025-07-05
777240,663554,offspeed,31,2025-07-05
777240,671106,breaking,19,2025-07-05
777240,671106,fastball,55,2025-07-05
777240,671106,offspeed,21,2025-07-05
777240,671922,fastball,13,2025-07-05
777240,671922,offspeed,1,2025-07-05
777240,676428,breaking,1,2025-07-05
777240,676428,fastball,7,2025-07-05
777240,676428,offspeed,2,2025-07-05
777240,682120,breaking,6,2025-07-05
777240,682120,fastball,11,2025-07-05
777241,592773,breaking,10,2025-07-05
777241,592773,fastball,19,2025-07-05
777241,592773,offspeed,8,2025-07-05
777241,593423,breaking,18,2025-07-05
777241,593423,fastball,42,2025-07-05
777241,593423,offspeed,17,2025-07-05
777241,606965,breaking,1,2025-07-05
777241,606965,fastball,2,2025-07-05
777241,606965,offspeed,2,2025-07-05
777241,607074,breaking,34,2025-07-05
777241,607074,fastball,53,2025-07-05
777241,607074,offspeed,10,2025-07-05
777241,621242,breaking,6,2025-07-05
777241,621242,fastball,12,2025-07-05
777241,663992,breaking,16,2025-07-05
777241,663992,fastball,8,2025-07-05
777241,664123,breaking,5,2025-07-05
777241,664123,fastball,6,2025-07-05
777241,664123,offspeed,1,2025-07-05
777241,664141,breaking,3,2025-07-05
777241,664141,fastball,8,2025-07-05
777241,664141,offspeed,7,2025-07-05
777241,682144,breaking,13,2025-07-05
777241,682144,fastball,16,2025-07-05
777241,682144,offspeed,2,2025-07-05
777242,445276,breaking,1,2025-07-04
777242,445276,fastball,13,2025-07-04
777242,543294,breaking,2,2025-07-04
777242,543294,fastball,47,2025-07-04
777242,543294,offspeed,33,2025-07-04
777242,641778,breaking,25,2025-07-04
777242,641778,fastball,64,2025-07-04
777242,641778,offspeed,5,2025-07-04
777242,643338,breaking,6,2025-07-04
777242,643338,fastball,8,2025-07-04
777242,656271,breaking,3,2025-07-04
777242,656271,fastball,3,2025-07-04
777242,656271,offspeed,3,2025-07-04
777242,663893,breaking,7,2025-07-04
777242,663893,fastball,10,2025-07-04
777242,672282,breaking,9,2025-07-04
777242,672282,fastball,10,2025-07-04
777242,680704,breaking,7,2025-07-04
777242,680704,fastball,5,2025-07-04
777242,680704,offspeed,4,2025-07-04
777242,684320,breaking,9,2025-07-04
777242,684320,fastball,9,2025-07-04
777242,684320,offspeed,2,2025-07-04
777242,696147,breaking,1,2025-07-04
777242,696147,fastball,4,2025-07-04
777242,820862,breaking,3,2025-07-04
777242,820862,fastball,11,2025-07-04
777243,605288,breaking,31,2025-07-04
777243,605288,fastball,53,2025-07-04
777243,605288,offspeed,12,2025-07-04
777243,622608,breaking,32,2025-07-04
777243,622608,fastball,63,2025-07-04
777243,641755,breaking,17,2025-07-04
777243,641755,fastball,6,2025-07-04
777243,675848,breaking,1,2025-07-04
777243,675848,fastball,5,2025-07-04
777243,688642,breaking,2,2025-07-04
777243,688642,fastball,24,2025-07-04
777243,688642,offspeed,5,2025-07-04
777243,691799,breaking,5,2025-07-04
777243,691799,fastball,12,2025-07-04
777244,434378,breaking,28,2025-07-04
777244,434378,fastball,25,2025-07-04
777244,434378,offspeed,7,2025-07-04
777244,676254,breaking,9,2025-07-04
777244,676254,fastball,6,2025-07-04
777244,676664,breaking,38,2025-07-04
777244,676664,fastball,42,2025-07-04
777244,676664,offspeed,12,2025-07-04
777244,678022,breaking,26,2025-07-04
777244,678022,fastball,19,2025-07-04
777244,678022,offspeed,9,2025-07-04
777244,696131,breaking,23,2025-07-04
777244,696131,fastball,49,2025-07-04
777244,696131,offspeed,2,2025-07-04
777245,458677,breaking,2,2025-07-04
777245,458677,fastball,2,2025-07-04
777245,605177,breaking,4,2025-07-04
777245,605177,fastball,9,2025-07-04
777245,608337,breaking,30,2025-07-04
777245,608337,fastball,54,2025-07-04
777245,608337,offspeed,24,2025-07-04
777245,647336,breaking,39,2025-07-04
777245,647336,fastball,41,2025-07-04
777245,647336,offspeed,12,2025-07-04
777245,674285,breaking,2,2025-07-04
777245,674285,fastball,10,2025-07-04
777245,676477,breaking,5,2025-07-04
777245,676477,fastball,7,2025-07-04
777245,676477,offspeed,5,2025-07-04
777245,694350,breaking,6,2025-07-04
777245,694350,fastball,15,2025-07-04
777245,694350,offspeed,8,2025-07-04
777245,702795,breaking,9,2025-07-04
777245,702795,fastball,16,2025-07-04
777245,702795,offspeed,8,2025-07-04
777246,571945,breaking,43,2025-07-04
777246,571945,fastball,47,2025-07-04
777246,571945,offspeed,13,2025-07-04
777246,573204,breaking,3,2025-07-04
777246,607067,breaking,19,2025-07-04
777246,607067,fastball,61,2025-07-04
777246,607067,offspeed,17,2025-07-04
777246,667463,breaking,6,2025-07-04
777246,667463,fastball,10,2025-07-04
777246,667463,offspeed,3,2025-07-04
777246,687863,breaking,8,2025-07-04
777246,687863,fastball,8,2025-07-04
777246,694335,breaking,1,2025-07-04
777246,694335,fastball,11,2025-07-04
777247,543056,breaking,5,2025-07-04
777247,543056,fastball,6,2025-07-04
777247,592779,breaking,2,2025-07-04
777247,592779,fastball,19,2025-07-04
777247,592779,offspeed,2,2025-07-04
777247,641793,breaking,22,2025-07-04
777247,641793,fastball,34,2025-07-04
777247,641793,offspeed,27,2025-07-04
777247,663485,breaking,1,2025-07-04
777247,663485,fastball,3,2025-07-04
777247,663485,offspeed,1,2025-07-04
777247,663978,breaking,21,2025-07-04
777247,663978,fastball,49,2025-07-04
777247,663978,offspeed,17,2025-07-04
777247,664076,breaking,10,2025-07-04
777247,664076,fastball,9,2025-07-04
777247,670955,fastball,6,2025-07-04
777247,670955,offspeed,4,2025-07-04
777247,686973,breaking,10,2025-07-04
777247,686973,fastball,9,2025-07-04
777247,687330,breaking,2,2025-07-04
777247,687330,fastball,10,2025-07-04
777248,593958,breaking,6,2025-07-04
777248,593958,fastball,77,2025-07-04
777248,593958,offspeed,15,2025-07-04
777248,595928,breaking,2,2025-07-04
777248,595928,fastball,15,2025-07-04
777248,656222,fastball,13,2025-07-04
777248,656222,offspeed,8,2025-07-04
777248,657044,breaking,6,2025-07-04
777248,657044,fastball,9,2025-07-04
777248,663460,breaking,32,2025-07-04
777248,663460,fastball,41,2025-07-04
777248,663460,offspeed,25,2025-07-04
777248,663738,breaking,11,2025-07-04
777248,663738,fastball,9,2025-07-04
777248,663765,breaking,2,2025-07-04
777248,663765,fastball,7,2025-07-04
777248,663765,offspeed,2,2025-07-04
777248,669674,breaking,12,2025-07-04
777248,669674,fastball,6,2025-07-04
777248,669674,offspeed,1,2025-07-04
777249,592454,fastball,1,2025-07-04
777249,592454,offspeed,16,2025-07-04
777249,663947,breaking,10,2025-07-04
777249,663947,fastball,23,2025-07-04
