game_pk,team,batter,game_date,batting_order
747220,AZ,677942,2024-04-02,2
747220,AZ,666971,2024-04-02,3
747220,AZ,572233,2024-04-02,4
747220,AZ,553993,2024-04-02,5
747220,AZ,672515,2024-04-02,6
747220,AZ,678489,2024-04-02,7
747220,AZ,664983,2024-04-02,8
747220,AZ,672695,2024-04-02,9
747220,NYY,650402,2024-04-02,1
747220,NYY,665742,2024-04-02,2
747220,NYY,592450,2024-04-02,3
747220,NYY,519203,2024-04-02,4
747220,NYY,519317,2024-04-02,5
747220,NYY,657077,2024-04-02,6
747220,NYY,683011,2024-04-02,7
747220,NYY,665828,2024-04-02,8
747220,NYY,624431,2024-04-02,9
747221,AZ,606466,2024-03-30,1
747221,AZ,682998,2024-03-30,2
747221,AZ,666971,2024-03-30,3
747221,AZ,572233,2024-03-30,4
747221,AZ,672515,2024-03-30,5
747221,AZ,553993,2024-03-30,6
747221,AZ,677942,2024-03-30,7
747221,AZ,677950,2024-03-30,8
747221,AZ,672695,2024-03-30,9
747221,COL,453568,2024-03-30,1
747221,COL,592178,2024-03-30,2
747221,COL,666134,2024-03-30,3
747221,COL,663898,2024-03-30,4
747221,COL,641857,2024-03-30,5
747221,COL,553869,2024-03-30,6
747221,COL,678662,2024-03-30,7
747221,COL,660707,2024-03-30,8
747221,COL,686668,2024-03-30,9
747222,AZ,682998,2024-03-31,1
747222,AZ,606466,2024-03-31,2
747222,AZ,666971,2024-03-31,3
747222,AZ,572233,2024-03-31,4
747222,AZ,592626,2024-03-31,5
747222,AZ,553993,2024-03-31,6
747222,AZ,677950,2024-03-31,7
747222,AZ,571466,2024-03-31,8
747222,AZ,672695,2024-03-31,9
747222,COL,678662,2024-03-31,1
747222,COL,666134,2024-03-31,2
747222,COL,660707,2024-03-31,3
747222,COL,641857,2024-03-31,4
747222,COL,663898,2024-03-31,5
747222,COL,669911,2024-03-31,6
747222,COL,686668,2024-03-31,7
747222,COL,595909,2024-03-31,8
747222,COL,607732,2024-03-31,9
747223,AZ,682998,2024-03-29,1
747223,AZ,606466,2024-03-29,2
747223,AZ,666971,2024-03-29,3
747223,AZ,572233,2024-03-29,4
747223,AZ,592626,2024-03-29,5
747223,AZ,672515,2024-03-29,6
747223,AZ,553993,2024-03-29,7
747223,AZ,677950,2024-03-29,8
747223,AZ,672695,2024-03-29,9
747223,COL,453568,2024-03-29,1
747223,COL,592178,2024-03-29,2
747223,COL,666134,2024-03-29,3
747223,COL,663898,2024-03-29,4
747223,COL,641857,2024-03-29,5
747223,COL,553869,2024-03-29,6
747223,COL,678662,2024-03-29,7
747223,COL,660707,2024-03-29,8
747223,COL,686668,2024-03-29,9
747224,AZ,606466,2024-03-28,1
747224,AZ,682998,2024-03-28,2
747224,AZ,666971,2024-03-28,3
747224,AZ,572233,2024-03-28,4
747224,AZ,672515,2024-03-28,5
747224,AZ,553993,2024-03-28,6
747224,AZ,677942,2024-03-28,7
747224,AZ,677950,2024-03-28,8
747224,AZ,672695,2024-03-28,9
747224,COL,453568,2024-03-28,1
747224,COL,592178,2024-03-28,2
747224,COL,666134,2024-03-28,3
747224,COL,663898,2024-03-28,4
747224,COL,641857,2024-03-28,5
747224,COL,553869,2024-03-28,6
747224,COL,678662,2024-03-28,7
747224,COL,660707,2024-03-28,8
747224,COL,686668,2024-03-28,9
775294,LAD,660271,2024-10-26,1
775294,LAD,605141,2024-10-26,2
775294,LAD,606192,2024-10-26,3
775294,LAD,518692,2024-10-26,4
775294,LAD,669242,2024-10-26,5
775294,LAD,571771,2024-10-26,6
775294,LAD,571970,2024-10-26,7
775294,LAD,669257,2024-10-26,8
775294,LAD,500743,2024-10-26,9
775294,NYY,650402,2024-10-26,1
775294,NYY,665742,2024-10-26,2
775294,NYY,592450,2024-10-26,3
775294,NYY,519317,2024-10-26,4
775294,NYY,665862,2024-10-26,5
775294,NYY,519203,2024-10-26,6
775294,NYY,683011,2024-10-26,7
775294,NYY,669224,2024-10-26,8
775294,NYY,657077,2024-10-26,9
775296,LAD,660271,2024-10-30,1
775296,LAD,605141,2024-10-30,2
775296,LAD,518692,2024-10-30,3
775296,LAD,606192,2024-10-30,4
775296,LAD,571970,2024-10-30,5
775296,LAD,571771,2024-10-30,6
775296,LAD,669242,2024-10-30,7
775296,LAD,669257,2024-10-30,8
775296,LAD,666158,2024-10-30,9
775296,NYY,650402,2024-10-30,1
775296,NYY,665742,2024-10-30,2
775296,NYY,592450,2024-10-30,3
775296,NYY,665862,2024-10-30,4
775296,NYY,519317,2024-10-30,5
775296,NYY,519203,2024-10-30,6
775296,NYY,683011,2024-10-30,7
775296,NYY,669224,2024-10-30,8
775296,NYY,657077,2024-10-30,9
775297,LAD,660271,2024-10-29,1
775297,LAD,605141,2024-10-29,2
775297,LAD,518692,2024-10-29,3
775297,LAD,606192,2024-10-29,4
775297,LAD,571970,2024-10-29,5
775297,LAD,571771,2024-10-29,6
775297,LAD,666158,2024-10-29,7
775297,LAD,669257,2024-10-29,8
775297,LAD,669242,2024-10-29,9
775297,NYY,650402,2024-10-29,1
775297,NYY,665742,2024-10-29,2
775297,NYY,592450,2024-10-29,3
775297,NYY,665862,2024-10-29,4
775297,NYY,519317,2024-10-29,5
775297,NYY,519203,2024-10-29,6
775297,NYY,683011,2024-10-29,7
775297,NYY,669224,2024-10-29,8
775297,NYY,657077,2024-10-29,9
775298,LAD,660271,2024-10-28,1
775298,LAD,605141,2024-10-28,2
775298,LAD,518692,2024-10-28,3
775298,LAD,606192,2024-10-28,4
775298,LAD,571970,2024-10-28,5
775298,LAD,669257,2024-10-28,6
775298,LAD,666158,2024-10-28,7
775298,LAD,571771,2024-10-28,8
775298,LAD,669242,2024-10-28,9
775298,NYY,650402,2024-10-28,1
775298,NYY,665742,2024-10-28,2
775298,NYY,592450,2024-10-28,3
775298,NYY,519317,2024-10-28,4
775298,NYY,665862,2024-10-28,5
775298,NYY,683011,2024-10-28,6
775298,NYY,519203,2024-10-28,7
775298,NYY,624431,2024-10-28,8
775298,NYY,657077,2024-10-28,9
775299,LAD,660271,2024-10-18,1
775299,LAD,605141,2024-10-18,2
775299,LAD,606192,2024-10-18,3
775299,LAD,518692,2024-10-18,4
775299,LAD,669242,2024-10-18,5
775299,LAD,571771,2024-10-18,6
775299,LAD,571970,2024-10-18,7
775299,LAD,669257,2024-10-18,8
775299,LAD,681624,2024-10-18,9
775299,NYM,596019,2024-10-18,1
775299,NYM,607043,2024-10-18,2
775299,NYM,668901,2024-10-18,3
775299,NYM,624413,2024-10-18,4
775299,NYM,608385,2024-10-18,5
775299,NYM,516782,2024-10-18,6
775299,NYM,621438,2024-10-18,7
775299,NYM,643446,2024-10-18,8
775299,NYM,682626,2024-10-18,9
775300,LAD,660271,2024-10-25,1
775300,LAD,605141,2024-10-25,2
775300,LAD,518692,2024-10-25,3
775300,LAD,606192,2024-10-25,4
775300,LAD,571970,2024-10-25,5
775300,LAD,571771,2024-10-25,6
775300,LAD,669257,2024-10-25,7
775300,LAD,666158,2024-10-25,8
775300,LAD,669242,2024-10-25,9
775300,NYY,650402,2024-10-25,1
775300,NYY,665742,2024-10-25,2
775300,NYY,592450,2024-10-25,3
775300,NYY,519317,2024-10-25,4
775300,NYY,665862,2024-10-25,5
775300,NYY,519203,2024-10-25,6
775300,NYY,683011,2024-10-25,7
775300,NYY,669224,2024-10-25,8
775300,NYY,657077,2024-10-25,9
775302,LAD,660271,2024-10-20,1
775302,LAD,605141,2024-10-20,2
775302,LAD,606192,2024-10-20,3
775302,LAD,669242,2024-10-20,4
775302,LAD,571970,2024-10-20,5
775302,LAD,571771,2024-10-20,6
775302,LAD,681624,2024-10-20,7
775302,LAD,669257,2024-10-20,8
775302,LAD,621035,2024-10-20,9
775302,NYM,596019,2024-10-20,1
775302,NYM,607043,2024-10-20,2
775302,NYM,668901,2024-10-20,3
775302,NYM,624413,2024-10-20,4
775302,NYM,608385,2024-10-20,5
775302,NYM,516782,2024-10-20,6
775302,NYM,621438,2024-10-20,7
775302,NYM,643446,2024-10-20,8
775302,NYM,682626,2024-10-20,9
775303,LAD,660271,2024-10-17,1
775303,LAD,605141,2024-10-17,2
775303,LAD,606192,2024-10-17,3
775303,LAD,669242,2024-10-17,4
775303,LAD,571771,2024-10-17,5
775303,LAD,571970,2024-10-17,6
775303,LAD,669257,2024-10-17,7
775303,LAD,681624,2024-10-17,8
775303,LAD,621035,2024-10-17,9
775303,NYM,596019,2024-10-17,1
775303,NYM,668901,2024-10-17,2
775303,NYM,624413,2024-10-17,3
775303,NYM,607043,2024-10-17,4
775303,NYM,516782,2024-10-17,5
775303,NYM,502110,2024-10-17,6
775303,NYM,578428,2024-10-17,7
775303,NYM,664056,2024-10-17,8
775303,NYM,682626,2024-10-17,9
775305,LAD,660271,2024-10-16,1
775305,LAD,605141,2024-10-16,2
775305,LAD,518692,2024-10-16,3
775305,LAD,571970,2024-10-16,4
775305,LAD,606192,2024-10-16,5
775305,LAD,666158,2024-10-16,6
775305,LAD,669257,2024-10-16,7
775305,LAD,669242,2024-10-16,8
775305,LAD,571771,2024-10-16,9
775305,NYM,596019,2024-10-16,1
775305,NYM,668901,2024-10-16,2
775305,NYM,607043,2024-10-16,3
775305,NYM,624413,2024-10-16,4
775305,NYM,516782,2024-10-16,5
775305,NYM,502110,2024-10-16,6
775305,NYM,578428,2024-10-16,7
775305,NYM,621438,2024-10-16,8
775305,NYM,682626,2024-10-16,9
775306,LAD,660271,2024-10-14,1
775306,LAD,605141,2024-10-14,2
775306,LAD,606192,2024-10-14,3
775306,LAD,518692,2024-10-14,4
775306,LAD,669257,2024-10-14,5
775306,LAD,669242,2024-10-14,6
775306,LAD,571970,2024-10-14,7
775306,LAD,571771,2024-10-14,8
775306,LAD,681624,2024-10-14,9
775306,NYM,596019,2024-10-14,1
775306,NYM,668901,2024-10-14,2
775306,NYM,607043,2024-10-14,3
775306,NYM,624413,2024-10-14,4
775306,NYM,516782,2024-10-14,5
775306,NYM,608385,2024-10-14,6
775306,NYM,578428,2024-10-14,7
775306,NYM,621438,2024-10-14,8
775306,NYM,682626,2024-10-14,9
775307,LAD,660271,2024-10-13,1
775307,LAD,605141,2024-10-13,2
775307,LAD,518692,2024-10-13,3
775307,LAD,606192,2024-10-13,4
775307,LAD,669257,2024-10-13,5
775307,LAD,571970,2024-10-13,6
775307,LAD,571771,2024-10-13,7
775307,LAD,666158,2024-10-13,8
775307,LAD,669242,2024-10-13,9
775307,NYM,596019,2024-10-13,1
775307,NYM,668901,2024-10-13,2
775307,NYM,607043,2024-10-13,3
775307,NYM,624413,2024-10-13,4
775307,NYM,516782,2024-10-13,5
775307,NYM,608385,2024-10-13,6
775307,NYM,578428,2024-10-13,7
775307,NYM,621438,2024-10-13,8
775307,NYM,682626,2024-10-13,9
775309,CLE,680757,2024-10-19,1
775309,CLE,681807,2024-10-19,2
775309,CLE,608070,2024-10-19,3
775309,CLE,657041,2024-10-19,4
775309,CLE,647304,2024-10-19,5
775309,CLE,678877,2024-10-19,6
775309,CLE,666310,2024-10-19,7
775309,CLE,665926,2024-10-19,8
775309,CLE,677587,2024-10-19,9
775309,NYY,650402,2024-10-19,1
775309,NYY,665742,2024-10-19,2
775309,NYY,592450,2024-10-19,3
775309,NYY,519317,2024-10-19,4
775309,NYY,665862,2024-10-19,5
775309,NYY,519203,2024-10-19,6
775309,NYY,683011,2024-10-19,7
775309,NYY,669224,2024-10-19,8
775309,NYY,657077,2024-10-19,9
775310,CLE,680757,2024-10-17,1
775310,CLE,700932,2024-10-17,2
775310,CLE,608070,2024-10-17,3
775310,CLE,647304,2024-10-17,4
775310,CLE,657041,2024-10-17,5
775310,CLE,682177,2024-10-17,6
775310,CLE,665926,2024-10-17,7
775310,CLE,595978,2024-10-17,8
775310,CLE,677587,2024-10-17,9
775310,NYY,650402,2024-10-17,1
775310,NYY,665742,2024-10-17,2
775310,NYY,592450,2024-10-17,3
775310,NYY,519317,2024-10-17,4
775310,NYY,665862,2024-10-17,5
775310,NYY,542932,2024-10-17,6
775310,NYY,683011,2024-10-17,7
775310,NYY,657077,2024-10-17,8
775310,NYY,624431,2024-10-17,9
775311,CLE,680757,2024-10-18,1
775311,CLE,700932,2024-10-18,2
775311,CLE,608070,2024-10-18,3
775311,CLE,647304,2024-10-18,4
775311,CLE,657041,2024-10-18,5
775311,CLE,682177,2024-10-18,6
775311,CLE,665926,2024-10-18,7
775311,CLE,595978,2024-10-18,8
775311,CLE,677587,2024-10-18,9
775311,NYY,650402,2024-10-18,1
775311,NYY,665742,2024-10-18,2
775311,NYY,592450,2024-10-18,3
775311,NYY,665862,2024-10-18,4
775311,NYY,519317,2024-10-18,5
775311,NYY,519203,2024-10-18,6
775311,NYY,683011,2024-10-18,7
775311,NYY,669224,2024-10-18,8
775311,NYY,657077,2024-10-18,9
775312,CLE,680757,2024-10-15,1
775312,CLE,700932,2024-10-15,2
775312,CLE,608070,2024-10-15,3
775312,CLE,647304,2024-10-15,4
775312,CLE,657041,2024-10-15,5
775312,CLE,686823,2024-10-15,6
775312,CLE,665926,2024-10-15,7
775312,CLE,666310,2024-10-15,8
775312,CLE,677587,2024-10-15,9
775312,NYY,650402,2024-10-15,1
775312,NYY,665742,2024-10-15,2
775312,NYY,592450,2024-10-15,3
775312,NYY,669224,2024-10-15,4
775312,NYY,519317,2024-10-15,5
775312,NYY,665862,2024-10-15,6
775312,NYY,683011,2024-10-15,7
775312,NYY,519203,2024-10-15,8
775312,NYY,657077,2024-10-15,9
775313,NYM,596019,2024-10-09,1
775313,NYM,668901,2024-10-09,2
775313,NYM,607043,2024-10-09,3
775313,NYM,624413,2024-10-09,4
775313,NYM,578428,2024-10-09,5
775313,NYM,502110,2024-10-09,6
775313,NYM,516782,2024-10-09,7
775313,NYM,621438,2024-10-09,8
775313,NYM,682626,2024-10-09,9
775313,PHI,656941,2024-10-09,1
775313,PHI,607208,2024-10-09,2
775313,PHI,547180,2024-10-09,3
775313,PHI,592206,2024-10-09,4
775313,PHI,664761,2024-10-09,5
775313,PHI,592663,2024-10-09,6
775313,PHI,681082,2024-10-09,7
775313,PHI,642215,2024-10-09,8
775313,PHI,669016,2024-10-09,9
775314,CLE,680757,2024-10-14,1
775314,CLE,681807,2024-10-14,2
775314,CLE,608070,2024-10-14,3
775314,CLE,657041,2024-10-14,4
775314,CLE,647304,2024-10-14,5
775314,CLE,678877,2024-10-14,6
775314,CLE,666310,2024-10-14,7
775314,CLE,665926,2024-10-14,8
775314,CLE,677587,2024-10-14,9
775314,NYY,650402,2024-10-14,1
775314,NYY,665742,2024-10-14,2
775314,NYY,592450,2024-10-14,3
775314,NYY,669224,2024-10-14,4
775314,NYY,519317,2024-10-14,5
775314,NYY,665862,2024-10-14,6
775314,NYY,683011,2024-10-14,7
775314,NYY,519203,2024-10-14,8
775314,NYY,657077,2024-10-14,9
775316,NYM,596019,2024-10-08,1
775316,NYM,668901,2024-10-08,2
775316,NYM,607043,2024-10-08,3
775316,NYM,624413,2024-10-08,4
775316,NYM,578428,2024-10-08,5
775316,NYM,608385,2024-10-08,6
775316,NYM,516782,2024-10-08,7
775316,NYM,621438,2024-10-08,8
775316,NYM,682626,2024-10-08,9
775316,PHI,656941,2024-10-08,1
775316,PHI,607208,2024-10-08,2
775316,PHI,547180,2024-10-08,3
775316,PHI,592206,2024-10-08,4
775316,PHI,664761,2024-10-08,5
775316,PHI,592663,2024-10-08,6
775316,PHI,669720,2024-10-08,7
775316,PHI,624641,2024-10-08,8
775316,PHI,679032,2024-10-08,9
775317,LAD,660271,2024-10-11,1
775317,LAD,605141,2024-10-11,2
775317,LAD,518692,2024-10-11,3
775317,LAD,606192,2024-10-11,4
775317,LAD,571970,2024-10-11,5
775317,LAD,669257,2024-10-11,6
775317,LAD,571771,2024-10-11,7
775317,LAD,666158,2024-10-11,8
775317,LAD,669242,2024-10-11,9
775317,SD,650333,2024-10-11,1
775317,SD,665487,2024-10-11,2
775317,SD,595777,2024-10-11,3
775317,SD,592518,2024-10-11,4
775317,SD,701538,2024-10-11,5
775317,SD,593428,2024-10-11,6
775317,SD,444482,2024-10-11,7
775317,SD,630105,2024-10-11,8
775317,SD,543309,2024-10-11,9
775318,NYM,596019,2024-10-05,1
775318,NYM,668901,2024-10-05,2
775318,NYM,607043,2024-10-05,3
775318,NYM,624413,2024-10-05,4
775318,NYM,578428,2024-10-05,5
775318,NYM,608385,2024-10-05,6
775318,NYM,516782,2024-10-05,7
775318,NYM,621438,2024-10-05,8
775318,NYM,682626,2024-10-05,9
775318,PHI,656941,2024-10-05,1
775318,PHI,607208,2024-10-05,2
775318,PHI,547180,2024-10-05,3
775318,PHI,592206,2024-10-05,4
775318,PHI,664761,2024-10-05,5
775318,PHI,681082,2024-10-05,6
775318,PHI,592663,2024-10-05,7
775318,PHI,669016,2024-10-05,8
775318,PHI,679032,2024-10-05,9
775319,NYM,596019,2024-10-06,1
775319,NYM,668901,2024-10-06,2
775319,NYM,607043,2024-10-06,3
775319,NYM,624413,2024-10-06,4
775319,NYM,578428,2024-10-06,5
775319,NYM,502110,2024-10-06,6
775319,NYM,516782,2024-10-06,7
775319,NYM,682626,2024-10-06,8
775319,NYM,664056,2024-10-06,9
775319,PHI,656941,2024-10-06,1
775319,PHI,607208,2024-10-06,2
775319,PHI,547180,2024-10-06,3
775319,PHI,592206,2024-10-06,4
775319,PHI,681082,2024-10-06,5
775319,PHI,592663,2024-10-06,6
775319,PHI,669016,2024-10-06,7
775319,PHI,624641,2024-10-06,8
775319,PHI,679032,2024-10-06,9
775320,LAD,660271,2024-10-09,1
775320,LAD,605141,2024-10-09,2
775320,LAD,606192,2024-10-09,3
775320,LAD,571970,2024-10-09,4
775320,LAD,669257,2024-10-09,5
775320,LAD,669242,2024-10-09,6
775320,LAD,666158,2024-10-09,7
775320,LAD,571771,2024-10-09,8
775320,LAD,621035,2024-10-09,9
775320,SD,650333,2024-10-09,1
775320,SD,665487,2024-10-09,2
775320,SD,595777,2024-10-09,3
775320,SD,592518,2024-10-09,4
775320,SD,701538,2024-10-09,5
775320,SD,593428,2024-10-09,6
775320,SD,444482,2024-10-09,7
775320,SD,630105,2024-10-09,8
775320,SD,543309,2024-10-09,9
775321,LAD,660271,2024-10-08,1
775321,LAD,605141,2024-10-08,2
775321,LAD,518692,2024-10-08,3
775321,LAD,606192,2024-10-08,4
775321,LAD,571970,2024-10-08,5
775321,LAD,669257,2024-10-08,6
775321,LAD,666158,2024-10-08,7
775321,LAD,669242,2024-10-08,8
775321,LAD,500743,2024-10-08,9
775321,SD,650333,2024-10-08,1
775321,SD,665487,2024-10-08,2
775321,SD,595777,2024-10-08,3
775321,SD,592518,2024-10-08,4
775321,SD,701538,2024-10-08,5
775321,SD,593428,2024-10-08,6
775321,SD,444482,2024-10-08,7
775321,SD,630105,2024-10-08,8
775321,SD,543309,2024-10-08,9
775322,LAD,660271,2024-10-06,1
775322,LAD,605141,2024-10-06,2
775322,LAD,518692,2024-10-06,3
775322,LAD,606192,2024-10-06,4
775322,LAD,571970,2024-10-06,5
775322,LAD,669257,2024-10-06,6
775322,LAD,666158,2024-10-06,7
775322,LAD,669242,2024-10-06,8
775322,LAD,500743,2024-10-06,9
775322,SD,650333,2024-10-06,1
775322,SD,665487,2024-10-06,2
775322,SD,595777,2024-10-06,3
775322,SD,592518,2024-10-06,4
775322,SD,701538,2024-10-06,5
775322,SD,593428,2024-10-06,6
775322,SD,630105,2024-10-06,7
775322,SD,444482,2024-10-06,8
775322,SD,543309,2024-10-06,9
775323,LAD,660271,2024-10-05,1
775323,LAD,605141,2024-10-05,2
775323,LAD,518692,2024-10-05,3
775323,LAD,606192,2024-10-05,4
775323,LAD,571970,2024-10-05,5
775323,LAD,669257,2024-10-05,6
775323,LAD,666158,2024-10-05,7
775323,LAD,669242,2024-10-05,8
775323,LAD,500743,2024-10-05,9
775323,SD,650333,2024-10-05,1
775323,SD,665487,2024-10-05,2
775323,SD,595777,2024-10-05,3
775323,SD,592518,2024-10-05,4
775323,SD,701538,2024-10-05,5
775323,SD,593428,2024-10-05,6
775323,SD,630105,2024-10-05,7
775323,SD,456781,2024-10-05,8
775323,SD,543309,2024-10-05,9
775324,CLE,680757,2024-10-05,1
775324,CLE,681807,2024-10-05,2
775324,CLE,608070,2024-10-05,3
775324,CLE,647304,2024-10-05,4
775324,CLE,657041,2024-10-05,5
775324,CLE,665926,2024-10-05,6
775324,CLE,678877,2024-10-05,7
775324,CLE,666310,2024-10-05,8
775324,CLE,677587,2024-10-05,9
775324,DET,678009,2024-10-05,1
775324,DET,681481,2024-10-05,2
775324,DET,663837,2024-10-05,3
775324,DET,682985,2024-10-05,4
775324,DET,690993,2024-10-05,5
775324,DET,679529,2024-10-05,6
775324,DET,656716,2024-10-05,7
775324,DET,700242,2024-10-05,8
775324,DET,668670,2024-10-05,9
775325,CLE,680757,2024-10-07,1
775325,CLE,681807,2024-10-07,2
775325,CLE,608070,2024-10-07,3
775325,CLE,657041,2024-10-07,4
775325,CLE,647304,2024-10-07,5
775325,CLE,678877,2024-10-07,6
775325,CLE,665926,2024-10-07,7
775325,CLE,595978,2024-10-07,8
775325,CLE,677587,2024-10-07,9
775325,DET,669234,2024-10-07,1
775325,DET,663837,2024-10-07,2
775325,DET,628451,2024-10-07,3
775325,DET,682985,2024-10-07,4
775325,DET,672761,2024-10-07,5
775325,DET,679529,2024-10-07,6
775325,DET,678009,2024-10-07,7
775325,DET,668670,2024-10-07,8
775325,DET,700242,2024-10-07,9
775326,CLE,680757,2024-10-12,1
775326,CLE,681807,2024-10-12,2
775326,CLE,608070,2024-10-12,3
775326,CLE,657041,2024-10-12,4
775326,CLE,647304,2024-10-12,5
775326,CLE,678877,2024-10-12,6
775326,CLE,666310,2024-10-12,7
775326,CLE,665926,2024-10-12,8
775326,CLE,677587,2024-10-12,9
775326,DET,669234,2024-10-12,1
775326,DET,663837,2024-10-12,2
775326,DET,682985,2024-10-12,3
775326,DET,628451,2024-10-12,4
775326,DET,672761,2024-10-12,5
775326,DET,679529,2024-10-12,6
775326,DET,678009,2024-10-12,7
775326,DET,668670,2024-10-12,8
775326,DET,700242,2024-10-12,9
775327,CLE,680757,2024-10-10,1
775327,CLE,700932,2024-10-10,2
775327,CLE,608070,2024-10-10,3
775327,CLE,647304,2024-10-10,4
775327,CLE,657041,2024-10-10,5
775327,CLE,686823,2024-10-10,6
775327,CLE,665926,2024-10-10,7
775327,CLE,666310,2024-10-10,8
775327,CLE,677587,2024-10-10,9
775327,DET,678009,2024-10-10,1
775327,DET,681481,2024-10-10,2
775327,DET,663837,2024-10-10,3
775327,DET,682985,2024-10-10,4
775327,DET,690993,2024-10-10,5
775327,DET,679529,2024-10-10,6
775327,DET,656716,2024-10-10,7
775327,DET,700242,2024-10-10,8
775327,DET,668670,2024-10-10,9
775328,CLE,680757,2024-10-09,1
775328,CLE,700932,2024-10-09,2
775328,CLE,608070,2024-10-09,3
775328,CLE,647304,2024-10-09,4
775328,CLE,657041,2024-10-09,5
775328,CLE,665926,2024-10-09,6
775328,CLE,678877,2024-10-09,7
775328,CLE,666310,2024-10-09,8
775328,CLE,677587,2024-10-09,9
775328,DET,678009,2024-10-09,1
775328,DET,681481,2024-10-09,2
775328,DET,663837,2024-10-09,3
775328,DET,682985,2024-10-09,4
775328,DET,672761,2024-10-09,5
775328,DET,690993,2024-10-09,6
775328,DET,679529,2024-10-09,7
775328,DET,700242,2024-10-09,8
775328,DET,668670,2024-10-09,9
775329,KC,686681,2024-10-09,1
775329,KC,677951,2024-10-09,2
775329,KC,686469,2024-10-09,3
775329,KC,521692,2024-10-09,4
775329,KC,493329,2024-10-09,5
775329,KC,669004,2024-10-09,6
775329,KC,672580,2024-10-09,7
775329,KC,624428,2024-10-09,8
775329,KC,664728,2024-10-09,9
775329,NYY,650402,2024-10-09,1
775329,NYY,665742,2024-10-09,2
775329,NYY,592450,2024-10-09,3
775329,NYY,669224,2024-10-09,4
775329,NYY,519317,2024-10-09,5
775329,NYY,665862,2024-10-09,6
775329,NYY,683011,2024-10-09,7
775329,NYY,665828,2024-10-09,8
775329,NYY,657077,2024-10-09,9
775331,KC,686681,2024-10-10,1
775331,KC,677951,2024-10-10,2
775331,KC,686469,2024-10-10,3
775331,KC,521692,2024-10-10,4
775331,KC,493329,2024-10-10,5
775331,KC,669004,2024-10-10,6
775331,KC,502054,2024-10-10,7
775331,KC,664728,2024-10-10,8
775331,KC,672580,2024-10-10,9
775331,NYY,650402,2024-10-10,1
775331,NYY,665742,2024-10-10,2
775331,NYY,592450,2024-10-10,3
775331,NYY,669224,2024-10-10,4
775331,NYY,519317,2024-10-10,5
775331,NYY,665862,2024-10-10,6
775331,NYY,683011,2024-10-10,7
775331,NYY,657077,2024-10-10,8
775331,NYY,542932,2024-10-10,9
775332,KC,672580,2024-10-07,1
775332,KC,677951,2024-10-07,2
775332,KC,686469,2024-10-07,3
775332,KC,521692,2024-10-07,4
775332,KC,493329,2024-10-07,5
775332,KC,686681,2024-10-07,6
775332,KC,502054,2024-10-07,7
775332,KC,592669,2024-10-07,8
775332,KC,641658,2024-10-07,9
775332,NYY,650402,2024-10-07,1
775332,NYY,665742,2024-10-07,2
775332,NYY,592450,2024-10-07,3
775332,NYY,669224,2024-10-07,4
775332,NYY,519317,2024-10-07,5
775332,NYY,665862,2024-10-07,6
775332,NYY,683011,2024-10-07,7
775332,NYY,657077,2024-10-07,8
775332,NYY,542932,2024-10-07,9
775333,ATL,671739,2024-10-01,1
775333,ATL,645277,2024-10-01,2
775333,ATL,542303,2024-10-01,3
775333,ATL,621566,2024-10-01,4
775333,ATL,624585,2024-10-01,5
775333,ATL,657656,2024-10-01,6
775333,ATL,518595,2024-10-01,7
775333,ATL,570482,2024-10-01,8
775333,ATL,606115,2024-10-01,9
775333,SD,650333,2024-10-01,1
775333,SD,665487,2024-10-01,2
775333,SD,595777,2024-10-01,3
775333,SD,592518,2024-10-01,4
775333,SD,701538,2024-10-01,5
775333,SD,593428,2024-10-01,6
775333,SD,630105,2024-10-01,7
775333,SD,456781,2024-10-01,8
775333,SD,543309,2024-10-01,9
775334,KC,686681,2024-10-05,1
775334,KC,677951,2024-10-05,2
775334,KC,686469,2024-10-05,3
775334,KC,521692,2024-10-05,4
775334,KC,493329,2024-10-05,5
775334,KC,669004,2024-10-05,6
775334,KC,502054,2024-10-05,7
775334,KC,664728,2024-10-05,8
775334,KC,672580,2024-10-05,9
775334,NYY,650402,2024-10-05,1
775334,NYY,665742,2024-10-05,2
775334,NYY,592450,2024-10-05,3
775334,NYY,669224,2024-10-05,4
775334,NYY,519317,2024-10-05,5
775334,NYY,665862,2024-10-05,6
775334,NYY,683011,2024-10-05,7
775334,NYY,665828,2024-10-05,8
775334,NYY,657077,2024-10-05,9
775336,ATL,671739,2024-10-02,1
775336,ATL,645277,2024-10-02,2
775336,ATL,542303,2024-10-02,3
775336,ATL,621566,2024-10-02,4
775336,ATL,624585,2024-10-02,5
775336,ATL,657656,2024-10-02,6
775336,ATL,570482,2024-10-02,7
775336,ATL,669221,2024-10-02,8
775336,ATL,606115,2024-10-02,9
775336,SD,650333,2024-10-02,1
775336,SD,665487,2024-10-02,2
775336,SD,595777,2024-10-02,3
775336,SD,592518,2024-10-02,4
775336,SD,701538,2024-10-02,5
775336,SD,593428,2024-10-02,6
775336,SD,456781,2024-10-02,7
775336,SD,630105,2024-10-02,8
775336,SD,543309,2024-10-02,9
775337,MIL,694192,2024-10-03,1
775337,MIL,663368,2024-10-03,2
775337,MIL,661388,2024-10-03,3
775337,MIL,642715,2024-10-03,4
775337,MIL,596142,2024-10-03,5
775337,MIL,656555,2024-10-03,6
775337,MIL,686217,2024-10-03,7
775337,MIL,687401,2024-10-03,8
