batter,p_throws,game_pk,game_date,woba_sum,woba_denom,iso_sum,iso_n,pa,k,bb,hard,bip
656555,L,746535,2024-07-01,0.0,3.0,0.0,3,3,0,0,1,3
656555,L,746537,2024-07-02,0.0,1.0,0.0,1,1,1,0,0,0
656555,L,746665,2024-08-30,0.0,1.0,0.0,1,1,0,0,1,1
656555,L,746669,2024-09-01,0.0,2.0,0.0,2,2,0,0,1,2
656555,L,746851,2024-07-24,0.9,3.0,0.0,3,3,0,0,0,3
656555,L,747085,2024-08-07,2.7,5.0,0.0,5,5,1,0,0,4
656555,L,747086,2024-08-06,0.0,1.0,0.0,1,1,0,0,0,1
656555,L,747153,2024-09-13,2.7,3.0,3.0,3,3,1,1,1,1
656555,L,775337,2024-10-03,0.0,2.0,0.0,2,2,1,0,0,1
656555,L,775339,2024-10-02,0.0,2.0,0.0,2,2,0,0,0,2
656555,L,776198,2025-09-24,0.0,1.0,0.0,1,1,0,0,0,1
656555,L,776214,2025-09-23,0.0,1.0,0.0,1,1,1,0,0,0
656555,L,776222,2025-09-22,0.0,1.0,0.0,1,1,1,0,0,0
656555,L,776231,2025-09-21,0.0,2.0,0.0,2,2,1,0,0,1
656555,L,777257,2025-07-03,0.9,3.0,0.0,3,3,0,0,1,3
656555,L,777339,2025-06-27,1.6,3.0,0.0,3,3,0,1,2,2
656555,L,777374,2025-06-24,0.0,2.0,0.0,2,2,0,0,2,2
656555,L,777434,2025-06-20,0.7,1.0,0.0,1,1,0,1,0,0
656555,L,777450,2025-06-19,0.0,1.0,0.0,1,1,0,0,0,1
656555,L,777525,2025-06-13,0.0,1.0,0.0,1,1,1,0,0,0
656555,L,777532,2025-06-12,0.0,1.0,0.0,1,1,0,0,0,1
656555,L,777575,2025-06-09,0.0,4.0,0.0,4,4,4,0,0,0
656555,L,777647,2025-06-04,2.5,5.0,0.0,5,5,1,1,1,3
656555,L,777671,2025-06-02,0.0,1.0,0.0,1,1,1,0,0,0
656555,L,777688,2025-06-01,0.0,3.0,0.0,3,3,1,0,0,2
656555,L,777702,2025-05-31,4.0,4.0,6.0,4,4,2,0,2,2
656555,L,777715,2025-05-30,0.0,1.0,0.0,1,1,1,0,0,0
656555,L,777747,2025-05-27,0.7,3.0,0.0,3,3,1,1,0,1
656555,L,777764,2025-05-26,0.9,3.0,0.0,3,3,2,0,1,1
656555,L,777776,2025-05-25,0.7,4.0,0.0,4,4,0,1,1,3
656555,L,777860,2025-05-19,1.25,1.0,1.0,1,1,0,0,0,1
656555,L,777883,2025-05-17,0.0,1.0,0.0,1,1,1,0,0,0
656555,L,777925,2025-05-14,2.0,1.0,3.0,1,1,0,0,1,1
656555,L,777944,2025-05-13,0.0,2.0,0.0,2,2,0,0,1,2
656555,L,777960,2025-05-12,0.0,1.0,0.0,1,1,0,0,0,1
656555,L,777964,2025-05-11,0.0,1.0,0.0,1,1,1,0,0,0
656555,L,778015,2025-05-07,1.25,4.0,1.0,4,4,0,0,3,4
656555,L,778031,2025-05-06,0.0,1.0,0.0,1,1,0,0,0,1
656555,L,778042,2025-05-05,1.25,1.0,1.0,1,1,0,0,1,1
656555,L,778054,2025-05-04,0.0,3.0,0.0,3,3,0,0,0,3
656555,L,778111,2025-04-30,0.7,1.0,0.0,1,1,0,1,0,0
656555,L,778125,2025-04-29,1.1,1.0,0.0,2,2,0,2,0,0
656555,L,778184,2025-04-25,0.9,2.0,0.0,2,2,0,0,1,2
656555,L,778194,2025-04-24,0.0,1.0,0.0,1,1,0,0,1,1
656555,L,778226,2025-04-21,0.7,2.0,0.0,2,2,0,1,1,1
656555,L,778239,2025-04-20,2.9,3.0,3.0,3,3,0,0,2,3
656555,L,778261,2025-04-18,0.0,1.0,0.0,1,1,0,0,1,1
656555,L,778310,2025-04-15,0.9,1.0,0.0,1,1,0,0,0,1
656555,L,778323,2025-04-14,0.9,3.0,0.0,3,3,1,0,1,2
656555,L,778364,2025-04-11,2.65,4.0,1.0,4,4,0,2,1,2
656555,L,778371,2025-04-10,0.0,1.0,0.0,1,1,1,0,0,0
656555,L,778379,2025-04-09,0.0,1.0,0.0,1,1,0,0,1,1
656555,L,778394,2025-04-08,0.9,3.0,0.0,3,3,1,0,1,2
656555,L,778453,2025-04-04,0.0,1.0,0.0,1,1,1,0,0,0
656555,L,778468,2025-04-03,0.9,3.0,0.0,3,3,0,0,1,3
656555,L,778477,2025-04-02,0.7,2.0,0.0,2,2,1,1,0,0
656555,L,778504,2025-03-31,0.7,4.0,0.0,4,4,1,1,1,2
656555,L,778538,2025-03-29,0.9,3.0,0.0,3,3,1,0,2,2
656555,L,778557,2025-03-27,0.7,3.0,0.0,3,3,1,1,1,1
656555,R,744823,2024-08-03,2.0,2.0,3.0,2,2,0,0,1,2
656555,R,744825,2024-08-02,1.25,5.0,1.0,5,5,0,0,3,5
656555,R,744826,2024-08-04,0.9,2.0,0.0,2,2,0,0,1,2
656555,R,745136,2024-08-20,0.0,4.0,0.0,4,4,0,0,3,4
656555,R,745137,2024-08-22,0.9,4.0,0.0,4,4,0,0,2,4
656555,R,745138,2024-08-21,2.0999999999999996,5.0,0.0,5,5,1,3,0,1
656555,R,745189,2024-04-19,0.7,4.0,0.0,4,4,1,1,0,2
656555,R,745190,2024-04-20,2.9,5.0,3.0,5,5,1,0,2,4
656555,R,745192,2024-04-21,0.0,4.0,0.0,4,4,2,0,0,2
656555,R,745285,2024-09-11,0.7,2.0,0.0,2,2,0,1,0,1
656555,R,745288,2024-09-12,0.0,3.0,0.0,3,3,2,0,0,1
656555,R,745401,2024-06-20,1.95,3.0,1.0,3,3,0,1,1,2
656555,R,745402,2024-06-22,1.6,3.0,0.0,3,3,0,1,0,2
656555,R,745403,2024-06-21,0.7,4.0,0.0,4,4,3,0,0,0
656555,R,745441,2024-09-24,1.4,2.0,0.0,2,2,0,1,0,0
656555,R,745442,2024-09-25,0.9,3.0,0.0,3,3,1,0,0,2
656555,R,745443,2024-09-26,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,745512,2024-04-25,3.05,5.0,1.0,5,5,1,0,1,4
656555,R,745513,2024-04-24,0.7,4.0,0.0,4,4,1,0,1,2
656555,R,745516,2024-04-23,0.0,1.0,0.0,1,1,0,0,0,1
656555,R,745519,2024-04-22,2.7,4.0,3.0,4,4,0,1,2,3
656555,R,745568,2024-06-04,0.9,1.0,0.0,1,1,0,0,1,1
656555,R,745569,2024-06-03,2.7,3.0,3.0,3,3,0,1,1,2
656555,R,745570,2024-06-05,0.0,3.0,0.0,3,3,1,0,0,2
656555,R,745617,2024-08-24,1.8,5.0,0.0,5,5,3,0,1,2
656555,R,745625,2024-08-23,0.0,3.0,0.0,3,3,1,0,2,2
656555,R,745845,2024-03-31,0.0,4.0,0.0,4,4,1,0,0,3
656555,R,745848,2024-03-29,0.7,2.0,0.0,2,2,1,1,0,0
656555,R,745850,2024-03-30,4.5,5.0,3.0,5,5,0,1,1,4
656555,R,745880,2024-07-20,0.0,4.0,0.0,4,4,1,0,1,3
656555,R,745882,2024-07-21,2.9,4.0,3.0,4,4,1,0,1,3
656555,R,745929,2024-09-22,2.85,3.0,1.0,3,3,0,1,1,2
656555,R,745930,2024-09-27,0.0,2.0,0.0,2,2,2,0,0,0
656555,R,745931,2024-09-28,0.0,2.0,0.0,2,2,2,0,0,0
656555,R,745933,2024-09-18,3.25,3.0,4.0,3,3,1,0,2,2
656555,R,745934,2024-09-20,0.9,4.0,0.0,4,4,1,0,0,3
656555,R,745935,2024-09-17,0.0,2.0,0.0,2,2,1,0,0,1
656555,R,745936,2024-09-21,0.0,2.0,0.0,2,2,2,0,0,0
656555,R,745938,2024-09-04,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,745940,2024-09-08,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,745941,2024-09-06,0.9,4.0,0.0,4,4,0,0,2,4
656555,R,745942,2024-09-07,0.0,1.0,0.0,1,1,0,0,0,1
656555,R,745943,2024-08-28,0.0,1.0,0.0,1,1,0,0,0,1
656555,R,745944,2024-09-03,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,745945,2024-08-29,0.7,4.0,0.0,4,4,3,1,0,0
656555,R,745946,2024-08-27,0.0,4.0,0.0,4,4,1,0,2,3
656555,R,745947,2024-09-02,2.7,4.0,3.0,4,4,2,1,1,1
656555,R,745948,2024-08-18,0.0,3.0,0.0,3,3,1,0,0,2
656555,R,745949,2024-08-16,0.0,4.0,0.0,4,4,3,0,1,1
656555,R,745950,2024-08-15,0.0,3.0,0.0,3,3,1,0,1,2
656555,R,745953,2024-08-12,0.0,2.0,0.0,2,2,1,0,0,1
656555,R,745954,2024-08-13,1.8,4.0,0.0,4,4,1,0,0,3
656555,R,745955,2024-08-10,2.0,3.0,3.0,3,3,1,0,1,2
656555,R,745956,2024-08-11,0.0,1.0,0.0,1,1,0,0,0,1
656555,R,745957,2024-08-09,1.6,4.0,0.0,4,4,1,1,0,2
656555,R,745958,2024-07-30,0.9,4.0,0.0,4,4,1,0,0,3
656555,R,745959,2024-07-29,2.0,3.0,3.0,3,3,1,0,2,2
656555,R,745960,2024-07-31,0.0,1.0,0.0,1,1,0,0,0,1
656555,R,745961,2024-07-28,1.6,3.0,0.0,3,3,0,1,2,2
656555,R,745963,2024-07-13,0.0,3.0,0.0,3,3,2,0,1,1
656555,R,745965,2024-07-12,0.0,3.0,0.0,3,3,2,0,0,1
656555,R,745966,2024-07-27,2.0,4.0,3.0,4,4,1,0,1,3
656555,R,745968,2024-07-09,1.25,3.0,1.0,3,3,0,0,1,3
656555,R,745969,2024-07-10,0.0,2.0,0.0,2,2,0,0,1,2
656555,R,745970,2024-06-28,0.9,3.0,0.0,3,3,1,0,1,2
656555,R,745971,2024-06-30,0.9,3.0,0.0,3,3,0,0,3,3
656555,R,745972,2024-06-29,0.9,1.0,0.0,1,1,0,0,1,1
656555,R,745973,2024-06-25,0.9,1.0,0.0,1,1,0,0,0,1
656555,R,745974,2024-06-24,0.0,3.0,0.0,3,3,2,0,0,1
656555,R,745975,2024-06-26,0.0,4.0,0.0,4,4,2,0,1,2
656555,R,745976,2024-06-15,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,745979,2024-06-14,0.9,4.0,0.0,4,4,2,0,0,2
656555,R,745980,2024-06-01,0.0,1.0,0.0,1,1,0,0,0,1
656555,R,745981,2024-06-11,0.0,2.0,0.0,2,2,1,0,1,1
656555,R,745982,2024-06-10,0.0,3.0,0.0,3,3,3,0,0,0
656555,R,745983,2024-05-31,1.8,5.0,0.0,5,5,2,0,0,3
656555,R,745990,2024-05-12,0.7,4.0,0.0,4,4,2,1,0,1
656555,R,745991,2024-05-13,0.9,1.0,0.0,1,1,0,0,1,1
656555,R,745993,2024-05-10,1.6,3.0,0.0,3,3,0,1,1,2
656555,R,745994,2024-05-11,2.7,4.0,3.0,4,4,0,1,2,3
656555,R,745995,2024-05-09,2.0,3.0,3.0,3,3,2,0,1,1
656555,R,745996,2024-05-01,1.25,4.0,1.0,4,4,1,0,0,3
656555,R,745997,2024-04-30,0.9,1.0,0.0,1,1,0,0,1,1
656555,R,745999,2024-04-29,1.4,4.0,0.0,4,4,0,1,0,2
656555,R,746000,2024-04-26,1.8,5.0,0.0,5,5,2,0,1,3
656555,R,746002,2024-04-15,0.9,4.0,0.0,4,4,0,0,2,4
656555,R,746003,2024-04-07,0.7,3.0,0.0,3,3,2,1,0,0
656555,R,746004,2024-04-16,0.7,4.0,0.0,4,4,2,1,1,1
656555,R,746005,2024-04-17,0.7,3.0,0.0,3,3,1,1,0,1
656555,R,746007,2024-04-05,0.0,4.0,0.0,4,4,2,0,0,2
656555,R,746008,2024-04-03,2.0,3.0,3.0,3,3,0,0,1,3
656555,R,746009,2024-04-02,1.6,4.0,0.0,4,4,1,0,1,2
656555,R,746122,2024-07-07,0.7,1.0,0.0,1,1,0,0,0,0
656555,R,746127,2024-07-05,2.0,4.0,3.0,4,4,2,0,1,2
656555,R,746129,2024-07-06,0.7,1.0,0.0,1,1,0,1,0,0
656555,R,746215,2024-06-17,0.7,4.0,0.0,4,4,1,1,1,2
656555,R,746217,2024-06-18,0.9,4.0,0.0,5,5,3,0,0,1
656555,R,746219,2024-06-19,0.9,1.0,0.0,1,1,0,0,1,1
656555,R,746313,2024-05-06,0.7,1.0,0.0,1,1,0,1,0,0
656555,R,746315,2024-05-07,2.0,5.0,3.0,5,5,1,0,1,4
656555,R,746461,2024-06-08,0.7,4.0,0.0,4,4,0,1,2,3
656555,R,746466,2024-06-07,1.25,5.0,1.0,5,5,1,0,2,4
656555,R,746532,2024-07-04,0.7,4.0,0.0,4,4,1,1,1,2
656555,R,746534,2024-07-03,0.0,4.0,0.0,4,4,1,0,1,3
656555,R,746535,2024-07-01,0.0,2.0,0.0,2,2,0,0,1,2
656555,R,746537,2024-07-02,0.7,1.0,0.0,1,1,0,0,0,0
656555,R,746665,2024-08-30,2.9,3.0,3.0,3,3,0,0,2,3
656555,R,746667,2024-08-31,0.7,4.0,0.0,4,4,1,1,0,2
656555,R,746669,2024-09-01,0.0,2.0,0.0,2,2,0,0,2,2
656555,R,746730,2024-08-30,0.0,3.0,0.0,3,3,1,0,2,2
656555,R,746732,2024-04-09,1.95,5.0,1.0,5,5,0,1,1,4
656555,R,746735,2024-04-08,0.9,5.0,0.0,5,5,2,0,1,3
656555,R,746848,2024-07-23,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,746850,2024-07-22,0.7,4.0,0.0,4,4,1,1,0,2
656555,R,746851,2024-07-24,0.0,2.0,0.0,2,2,2,0,0,0
656555,R,746883,2024-05-05,0.7,4.0,0.0,4,4,0,1,2,3
656555,R,746884,2024-05-04,1.6,4.0,0.0,4,4,1,1,1,2
656555,R,746890,2024-05-03,0.0,4.0,0.0,4,4,2,0,1,2
656555,R,747054,2024-04-13,2.9,5.0,3.0,5,5,1,0,3,4
656555,R,747055,2024-04-12,2.15,5.0,1.0,5,5,0,0,2,5
656555,R,747056,2024-04-14,1.25,5.0,1.0,5,5,1,0,3,4
656555,R,747085,2024-08-07,0.7,1.0,0.0,1,1,0,1,0,0
656555,R,747086,2024-08-06,2.15,4.0,1.0,4,4,1,0,2,3
656555,R,747151,2024-09-15,1.6,5.0,0.0,5,5,3,1,1,1
656555,R,747153,2024-09-13,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,775339,2024-10-02,0.0,2.0,0.0,2,2,1,0,0,1
656555,R,775340,2024-10-01,0.7,4.0,0.0,4,4,1,0,0,2
656555,R,776231,2025-09-21,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,776265,2025-09-19,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,776339,2025-09-13,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,776375,2025-09-10,0.9,1.0,0.0,1,1,0,0,1,1
656555,R,776395,2025-09-09,0.0,1.0,0.0,1,1,0,0,0,1
656555,R,777238,2025-07-05,2.3,2.0,2.0,2,2,0,1,1,1
656555,R,777257,2025-07-03,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,777276,2025-07-02,2.85,4.0,1.0,4,4,1,1,2,2
656555,R,777301,2025-06-29,0.7,4.0,0.0,4,4,2,1,0,1
656555,R,777321,2025-06-28,0.7,4.0,0.0,4,4,1,0,2,2
656555,R,777339,2025-06-27,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,777361,2025-06-25,0.0,4.0,0.0,4,4,1,0,0,3
656555,R,777374,2025-06-24,0.7,2.0,0.0,2,2,0,1,1,1
656555,R,777401,2025-06-22,3.95,5.0,4.0,5,5,1,1,2,3
656555,R,777412,2025-06-21,1.25,5.0,1.0,5,5,0,0,1,5
656555,R,777434,2025-06-20,0.9,3.0,0.0,3,3,1,0,2,2
656555,R,777450,2025-06-19,2.0,3.0,3.0,3,3,1,0,1,2
656555,R,777482,2025-06-17,1.4,4.0,0.0,4,4,2,1,0,0
656555,R,777492,2025-06-15,0.9,4.0,0.0,4,4,2,0,1,2
656555,R,777512,2025-06-14,0.7,5.0,0.0,5,5,2,0,0,2
656555,R,777525,2025-06-13,0.0,2.0,0.0,2,2,0,0,1,2
656555,R,777532,2025-06-12,0.0,3.0,0.0,3,3,1,0,1,2
656555,R,777554,2025-06-11,2.0,3.0,3.0,3,3,1,0,2,2
656555,R,777568,2025-06-10,0.0,4.0,0.0,4,4,2,0,1,2
656555,R,777586,2025-06-08,1.6,3.0,0.0,3,3,0,1,1,2
656555,R,777597,2025-06-07,0.0,4.0,0.0,4,4,0,0,2,4
656555,R,777617,2025-06-06,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,777668,2025-06-03,0.9,4.0,0.0,4,4,1,0,1,3
656555,R,777671,2025-06-02,0.0,3.0,0.0,3,3,0,0,1,3
656555,R,777688,2025-06-01,0.0,1.0,0.0,1,1,0,0,0,1
656555,R,777702,2025-05-31,0.0,2.0,0.0,2,2,0,0,0,2
656555,R,777715,2025-05-30,0.0,4.0,0.0,4,4,2,0,0,2
656555,R,777747,2025-05-27,0.0,1.0,0.0,1,1,0,0,1,1
656555,R,777764,2025-05-26,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,777794,2025-05-24,0.0,4.0,0.0,4,4,4,0,0,0
656555,R,777806,2025-05-23,2.5,4.0,0.0,4,4,1,1,1,2
656555,R,777814,2025-05-22,0.0,4.0,0.0,4,4,1,0,2,3
656555,R,777826,2025-05-21,2.9,5.0,3.0,5,5,2,0,1,3
656555,R,777844,2025-05-20,3.25,4.0,4.0,4,4,1,0,1,3
656555,R,777860,2025-05-19,1.4,3.0,0.0,3,3,0,2,0,1
656555,R,777865,2025-05-18,1.6,4.0,0.0,4,4,0,1,1,3
656555,R,777883,2025-05-17,0.9,3.0,0.0,3,3,1,0,1,2
656555,R,777898,2025-05-16,0.7,4.0,0.0,4,4,2,1,1,1
656555,R,777925,2025-05-14,3.75,4.0,1.0,4,4,0,1,1,3
656555,R,777944,2025-05-13,0.0,1.0,0.0,1,1,0,0,0,1
656555,R,777960,2025-05-12,1.6,3.0,0.0,3,3,1,1,0,1
656555,R,777964,2025-05-11,0.9,3.0,0.0,3,3,2,0,1,1
656555,R,777981,2025-05-10,1.95,4.0,1.0,4,4,1,1,1,2
656555,R,778002,2025-05-09,1.8,4.0,0.0,4,4,1,0,2,3
656555,R,778031,2025-05-06,1.25,3.0,1.0,3,3,1,0,1,2
656555,R,778042,2025-05-05,0.9,3.0,0.0,3,3,2,0,0,1
656555,R,778054,2025-05-04,0.4,0.0,0.0,1,1,0,1,0,0
656555,R,778071,2025-05-03,2.0,3.0,3.0,3,3,2,0,1,1
656555,R,778080,2025-05-02,0.0,4.0,0.0,4,4,1,0,2,3
656555,R,778094,2025-05-01,0.7,3.0,0.0,3,3,1,1,1,1
656555,R,778111,2025-04-30,1.6,3.0,0.0,3,3,1,1,0,1
656555,R,778125,2025-04-29,0.0,2.0,0.0,2,2,1,0,1,1
656555,R,778150,2025-04-27,0.9,4.0,0.0,4,4,1,0,1,3
656555,R,778164,2025-04-26,1.6,4.0,0.0,4,4,0,0,3,3
656555,R,778184,2025-04-25,0.9,2.0,0.0,2,2,1,0,1,1
656555,R,778194,2025-04-24,2.8499999999999996,4.0,1.0,4,4,0,1,1,3
656555,R,778198,2025-04-23,1.6,4.0,0.0,4,4,1,1,1,2
656555,R,778226,2025-04-21,1.6,2.0,0.0,2,2,0,1,0,1
656555,R,778239,2025-04-20,0.9,2.0,0.0,2,2,0,0,0,2
656555,R,778253,2025-04-19,0.0,3.0,0.0,3,3,0,0,0,3
656555,R,778261,2025-04-18,0.0,1.0,0.0,1,1,0,0,0,1
656555,R,778295,2025-04-16,2.9,3.0,3.0,3,3,1,0,1,2
656555,R,778310,2025-04-15,2.9,3.0,3.0,3,3,1,0,1,2
656555,R,778323,2025-04-14,0.7,1.0,0.0,1,1,0,0,0,0
656555,R,778332,2025-04-13,0.0,3.0,0.0,3,3,1,0,0,2
656555,R,778350,2025-04-12,0.9,4.0,0.0,4,4,1,0,2,3
656555,R,778364,2025-04-11,0.0,1.0,0.0,1,1,0,0,0,1
656555,R,778379,2025-04-09,0.0,4.0,0.0,4,4,2,0,1,2
656555,R,778394,2025-04-08,0.9,1.0,0.0,1,1,0,0,1,1
656555,R,778439,2025-04-05,0.0,3.0,0.0,3,3,0,0,0,3
656555,R,778453,2025-04-04,1.4,2.0,0.0,2,2,0,2,0,0
656555,R,778477,2025-04-02,0.0,1.0,0.0,1,1,1,0,0,0
656555,R,778488,2025-04-01,0.9,4.0,0.0,4,4,0,0,2,4
656555,R,778538,2025-03-29,0.0,1.0,0.0,1,1,0,0,0,1
656555,R,778557,2025-03-27,0.7,1.0,0.0,1,1,0,1,0,0
656577,L,744995,2024-07-06,0.0,2.0,0.0,2,2,0,0,0,2
656577,L,745052,2024-08-30,1.25,2.0,1.0,2,2,1,0,1,1
656577,L,745054,2024-08-16,0.0,1.0,0.0,1,1,0,0,0,1
656577,L,745055,2024-08-13,0.0,2.0,0.0,2,2,0,0,0,2
656577,L,745058,2024-08-12,0.0,2.0,0.0,2,2,2,0,0,0
656577,L,745059,2024-07-27,2.0,2.0,3.0,2,2,0,0,1,2
656577,L,745065,2024-07-11,0.0,2.0,0.0,2,2,0,0,0,2
656577,L,745068,2024-07-26,0.0,3.0,0.0,3,3,1,0,1,2
656577,L,745070,2024-06-28,0.0,2.0,0.0,2,2,0,0,0,2
656577,L,745072,2024-06-30,0.0,2.0,0.0,2,2,1,0,1,1
656577,L,745074,2024-07-09,0.0,2.0,0.0,2,2,1,0,1,1
656577,L,745075,2024-06-13,1.6,2.0,0.0,2,2,0,1,0,1
656577,L,745081,2024-05-30,0.0,3.0,0.0,3,3,2,0,1,1
656577,L,745082,2024-06-08,0.0,1.0,0.0,1,1,1,0,0,0
656577,L,745083,2024-06-07,0.0,2.0,0.0,2,2,1,0,0,1
656577,L,745084,2024-05-29,0.0,1.0,0.0,1,1,1,0,0,0
656577,L,745096,2024-05-11,0.0,2.0,0.0,2,2,2,0,0,0
656577,L,745101,2024-05-03,0.0,3.0,0.0,3,3,2,0,1,1
656577,L,745717,2024-07-22,0.0,2.0,0.0,2,2,0,0,0,2
656577,L,745720,2024-07-20,2.7,3.0,3.0,3,3,1,1,1,1
656577,L,746060,2024-06-04,0.0,2.0,0.0,2,2,0,0,0,2
656577,L,746108,2024-08-24,0.0,2.0,0.0,2,2,1,0,1,1
656577,L,746354,2024-08-02,0.7,3.0,0.0,3,3,1,1,0,1
656577,L,747030,2024-06-02,0.9,3.0,0.0,3,3,0,0,2,3
656577,L,747112,2024-06-14,0.7,4.0,0.0,4,4,1,1,0,2
656577,L,747113,2024-06-15,0.7,2.0,0.0,2,2,1,1,0,0
656577,L,776257,2025-09-20,0.0,3.0,0.0,3,3,2,0,0,1
656577,L,776285,2025-09-17,0.7,3.0,0.0,3,3,1,1,0,1
656577,L,776322,2025-09-14,0.9,1.0,0.0,1,1,0,0,1,1
656577,L,776372,2025-09-11,0.0,1.0,0.0,1,1,1,0,0,0
656577,L,776427,2025-09-07,0.0,3.0,0.0,3,3,2,0,0,1
656577,L,776465,2025-09-03,2.0,2.0,3.0,2,2,0,0,1,2
656577,L,776533,2025-08-29,0.7,2.0,0.0,2,2,0,1,0,1
656577,L,776564,2025-08-28,2.7,3.0,3.0,3,3,0,0,2,2
656577,L,776612,2025-08-24,0.0,1.0,0.0,1,1,0,0,0,1
656577,L,776851,2025-08-06,1.95,3.0,1.0,3,3,1,0,1,1
656577,L,776986,2025-07-27,0.0,2.0,0.0,2,2,1,0,0,1
656577,L,777019,2025-07-24,1.25,3.0,1.0,3,3,1,0,1,2
656577,L,777020,2025-07-25,2.0,2.0,3.0,2,2,0,0,2,2
656577,L,777076,2025-07-20,0.0,1.0,0.0,1,1,1,0,0,0
656577,L,777181,2025-07-10,1.25,1.0,1.0,1,1,0,0,0,1
656577,L,778372,2025-07-29,0.0,1.0,0.0,1,1,0,0,0,1
656577,R,744907,2024-07-25,2.85,5.0,1.0,5,5,2,0,2,2
656577,R,744938,2024-05-18,0.0,4.0,0.0,4,4,1,0,1,3
656577,R,744992,2024-07-05,0.0,1.0,0.0,1,1,0,0,0,1
656577,R,745049,2024-08-17,2.5,4.0,0.0,4,4,0,0,0,3
656577,R,745051,2024-08-18,0.0,2.0,0.0,2,2,1,0,0,1
656577,R,745052,2024-08-30,0.7,2.0,0.0,2,2,1,1,0,0
656577,R,745054,2024-08-16,0.0,1.0,0.0,1,1,1,0,0,0
656577,R,745055,2024-08-13,0.9,1.0,0.0,1,1,0,0,0,1
656577,R,745056,2024-08-10,1.95,3.0,1.0,3,3,0,1,1,2
656577,R,745058,2024-08-12,0.0,1.0,0.0,1,1,1,0,0,0
656577,R,745059,2024-07-27,0.0,1.0,0.0,1,1,0,0,0,1
656577,R,745061,2024-07-31,0.0,2.0,0.0,2,2,2,0,0,0
656577,R,745064,2024-07-12,3.4,4.0,2.0,4,4,1,0,2,3
656577,R,745068,2024-07-26,0.0,1.0,0.0,1,1,0,0,0,1
656577,R,745070,2024-06-28,0.0,1.0,0.0,1,1,0,0,1,1
656577,R,745072,2024-06-30,0.0,1.0,0.0,1,1,0,0,0,1
656577,R,745073,2024-06-26,0.0,3.0,0.0,3,3,1,0,0,2
656577,R,745074,2024-07-09,0.0,1.0,0.0,1,1,1,0,0,0
656577,R,745080,2024-06-10,2.0,3.0,3.0,3,3,0,0,1,3
656577,R,745082,2024-06-08,0.0,2.0,0.0,2,2,2,0,0,0
656577,R,745084,2024-05-29,0.2,0.0,0.0,1,1,0,0,0,1
656577,R,745087,2024-05-24,0.0,3.0,0.0,3,3,0,0,2,3
656577,R,745088,2024-05-26,0.0,2.0,0.0,2,2,1,0,0,1
656577,R,745090,2024-05-21,0.7,2.0,0.0,2,2,0,1,0,1
656577,R,745094,2024-05-10,0.0,3.0,0.0,3,3,3,0,0,0
656577,R,745097,2024-05-08,0.7,2.0,0.0,2,2,1,1,0,0
656577,R,745100,2024-05-04,0.0,1.0,0.0,1,1,1,0,0,0
656577,R,745101,2024-05-03,0.0,1.0,0.0,2,2,1,0,0,0
656577,R,745103,2024-05-05,1.25,3.0,1.0,3,3,0,0,1,3
656577,R,745142,2024-08-07,0.9,2.0,0.0,2,2,0,0,1,2
656577,R,745213,2024-08-27,0.0,3.0,0.0,3,3,0,0,1,3
656577,R,745485,2024-06-23,0.0,4.0,0.0,4,4,2,0,0,2
656577,R,745620,2024-08-19,1.6,3.0,0.0,3,3,0,1,1,2
656577,R,745622,2024-08-21,0.0,4.0,0.0,4,4,1,0,1,3
656577,R,745717,2024-07-22,0.0,1.0,0.0,1,1,0,0,0,1
656577,R,745720,2024-07-20,0.0,1.0,0.0,1,1,0,0,1,1
656577,R,745887,2024-06-19,0.0,1.0,0.0,1,1,0,0,0,1
656577,R,745889,2024-06-20,1.95,4.0,1.0,4,4,2,1,0,1
656577,R,746060,2024-06-04,0.0,2.0,0.0,2,2,1,0,0,1
656577,R,746108,2024-08-24,0.7,2.0,0.0,2,2,0,1,1,1
656577,R,746283,2024-07-03,0.0,2.0,0.0,2,2,1,0,0,1
656577,R,746354,2024-08-02,0.0,1.0,0.0,1,1,0,0,0,1
656577,R,746961,2024-05-13,0.0,4.0,0.0,4,4,3,0,0,1
656577,R,746962,2024-05-14,0.0,3.0,0.0,3,3,2,0,0,1
656577,R,776191,2025-09-25,0.0,3.0,0.0,3,3,3,0,0,0
656577,R,776285,2025-09-17,0.0,1.0,0.0,1,1,1,0,0,0
656577,R,776322,2025-09-14,0.9,2.0,0.0,2,2,0,0,1,2
656577,R,776372,2025-09-11,1.4,3.0,0.0,3,3,0,2,0,1
656577,R,776427,2025-09-07,1.25,1.0,1.0,1,1,0,0,1,1
