batter,pitch_group,game_pk,game_date,woba_sum,woba_denom,pa
642715,fastball,778561,2025-03-27,0.0,2.0,2
642715,offspeed,744826,2024-08-04,0.0,1.0,1
642715,offspeed,745136,2024-08-20,0.7,1.0,1
642715,offspeed,745401,2024-06-20,0.0,1.0,1
642715,offspeed,745513,2024-04-24,0.0,1.0,1
642715,offspeed,745516,2024-04-23,0.0,1.0,1
642715,offspeed,745618,2024-08-25,2.0,1.0,1
642715,offspeed,745625,2024-08-23,0.9,1.0,1
642715,offspeed,745850,2024-03-30,1.25,1.0,1
642715,offspeed,745880,2024-07-20,0.9,1.0,1
642715,offspeed,745882,2024-07-21,0.0,1.0,1
642715,offspeed,745936,2024-09-21,0.0,1.0,1
642715,offspeed,745944,2024-09-03,0.0,1.0,1
642715,offspeed,745945,2024-08-29,0.9,1.0,1
642715,offspeed,745946,2024-08-27,2.0,1.0,1
642715,offspeed,745948,2024-08-18,0.0,1.0,1
642715,offspeed,745952,2024-08-17,0.0,1.0,1
642715,offspeed,745954,2024-08-13,0.0,1.0,1
642715,offspeed,745956,2024-08-11,0.9,1.0,1
642715,offspeed,745957,2024-08-09,0.0,1.0,1
642715,offspeed,745960,2024-07-31,0.0,1.0,1
642715,offspeed,745961,2024-07-28,0.0,2.0,2
642715,offspeed,745964,2024-07-26,0.0,1.0,1
642715,offspeed,745965,2024-07-12,0.0,2.0,2
642715,offspeed,745966,2024-07-27,0.0,1.0,1
642715,offspeed,745967,2024-07-11,0.0,2.0,2
642715,offspeed,745969,2024-07-10,1.25,1.0,1
642715,offspeed,745973,2024-06-25,0.0,2.0,2
642715,offspeed,745974,2024-06-24,0.7,1.0,1
642715,offspeed,745975,2024-06-26,0.7,1.0,1
642715,offspeed,745976,2024-06-15,0.0,1.0,1
642715,offspeed,745977,2024-06-16,0.0,1.0,1
642715,offspeed,745986,2024-05-27,0.0,1.0,1
642715,offspeed,745987,2024-05-28,0.9,1.0,1
642715,offspeed,745988,2024-05-29,2.9,2.0,2
642715,offspeed,745991,2024-05-13,1.25,1.0,1
642715,offspeed,745997,2024-04-30,0.0,1.0,1
642715,offspeed,746004,2024-04-16,0.7,2.0,2
642715,offspeed,746005,2024-04-17,0.7,1.0,1
642715,offspeed,746006,2024-04-06,0.0,1.0,1
642715,offspeed,746007,2024-04-05,0.7,1.0,1
642715,offspeed,746008,2024-04-03,0.7,2.0,2
642715,offspeed,746063,2024-05-22,0.0,1.0,1
642715,offspeed,746066,2024-05-20,0.0,1.0,1
642715,offspeed,746215,2024-06-17,0.0,1.0,1
642715,offspeed,746217,2024-06-18,0.7,1.0,1
642715,offspeed,746463,2024-06-09,0.7,1.0,1
642715,offspeed,746532,2024-07-04,0.0,2.0,2
642715,offspeed,746851,2024-07-24,0.9,1.0,1
642715,offspeed,746884,2024-05-04,0.0,2.0,2
642715,offspeed,775337,2024-10-03,0.9,2.0,2
642715,offspeed,776211,2025-09-23,1.25,1.0,1
642715,offspeed,776220,2025-09-22,0.0,1.0,1
642715,offspeed,776294,2025-09-16,0.7,1.0,1
642715,offspeed,776309,2025-09-15,0.0,2.0,2
642715,offspeed,776374,2025-09-10,0.7,2.0,2
642715,offspeed,776399,2025-09-08,1.25,1.0,1
642715,offspeed,776437,2025-09-06,0.0,1.0,1
642715,offspeed,776507,2025-08-31,0.0,1.0,1
642715,offspeed,776516,2025-08-30,0.0,1.0,1
642715,offspeed,776533,2025-08-29,0.9,1.0,1
642715,offspeed,776621,2025-08-23,0.0,1.0,1
642715,offspeed,776634,2025-08-22,0.0,1.0,1
642715,offspeed,776656,2025-08-20,0.7,2.0,2
642715,offspeed,776683,2025-08-18,0.0,1.0,1
642715,offspeed,776703,2025-08-17,0.0,1.0,1
642715,offspeed,776711,2025-08-16,0.0,1.0,1
642715,offspeed,776729,2025-08-15,0.0,1.0,1
642715,offspeed,776780,2025-08-11,0.0,2.0,3
642715,offspeed,776802,2025-08-09,0.0,1.0,1
642715,offspeed,776866,2025-08-05,0.0,1.0,1
642715,offspeed,776887,2025-08-03,0.0,2.0,2
642715,offspeed,776911,2025-08-02,0.0,2.0,2
642715,offspeed,776933,2025-07-30,0.0,2.0,2
642715,offspeed,776964,2025-07-28,1.25,1.0,1
642715,offspeed,776974,2025-07-27,0.9,3.0,3
642715,offspeed,777058,2025-07-22,0.9,1.0,1
642715,offspeed,777079,2025-07-20,0.0,1.0,1
642715,offspeed,777119,2025-07-13,0.0,2.0,2
642715,offspeed,777199,2025-07-07,1.25,2.0,2
642715,offspeed,777210,2025-07-06,0.7,1.0,1
642715,offspeed,777227,2025-07-05,0.9,1.0,1
642715,offspeed,777244,2025-07-04,0.9,1.0,1
642715,offspeed,777270,2025-07-02,0.0,1.0,1
642715,offspeed,777311,2025-06-29,0.0,1.0,1
642715,offspeed,777338,2025-06-27,0.0,0.0,1
642715,offspeed,777355,2025-06-25,0.9,1.0,1
642715,offspeed,777395,2025-06-22,0.0,1.0,1
642715,offspeed,777454,2025-06-18,0.0,2.0,2
642715,offspeed,777472,2025-06-17,0.9,1.0,1
642715,offspeed,777598,2025-06-07,0.0,1.0,1
642715,offspeed,777705,2025-05-31,0.0,1.0,1
642715,offspeed,777717,2025-05-30,0.0,1.0,1
642715,offspeed,777778,2025-05-25,0.0,1.0,1
642715,offspeed,777793,2025-05-24,0.0,2.0,2
642715,offspeed,777801,2025-05-23,0.0,1.0,1
642715,offspeed,777855,2025-05-19,0.7,1.0,1
642715,offspeed,777891,2025-05-16,0.9,1.0,1
642715,offspeed,777916,2025-05-14,0.0,1.0,1
642715,offspeed,777939,2025-05-12,0.0,1.0,1
642715,offspeed,777956,2025-05-11,0.0,1.0,1
642715,offspeed,777992,2025-05-09,0.0,1.0,1
642715,offspeed,778105,2025-04-30,0.7,1.0,1
642715,offspeed,778151,2025-04-27,0.0,1.0,1
642715,offspeed,778171,2025-04-25,0.0,1.0,1
642715,offspeed,778198,2025-04-23,0.0,1.0,1
642715,offspeed,778232,2025-04-20,0.0,1.0,1
642715,offspeed,778243,2025-04-19,0.7,1.0,1
642715,offspeed,778279,2025-04-17,0.0,1.0,1
642715,offspeed,778320,2025-04-14,0.0,2.0,2
642715,offspeed,778444,2025-04-04,0.9,1.0,1
642715,offspeed,778540,2025-03-29,0.0,1.0,1
642727,breaking,777244,2025-07-04,0.0,2.0,2
642727,fastball,777244,2025-07-04,0.0,1.0,1
642727,offspeed,777244,2025-07-04,0.0,1.0,1
642731,breaking,745001,2024-06-08,0.0,2.0,2
642731,breaking,745008,2024-06-07,0.0,1.0,1
642731,breaking,745112,2024-04-12,0.0,1.0,1
642731,breaking,745113,2024-04-14,0.0,2.0,2
642731,breaking,745163,2024-06-22,0.0,2.0,2
642731,breaking,745212,2024-08-25,0.0,2.0,2
642731,breaking,745217,2024-08-23,0.0,1.0,1
642731,breaking,745218,2024-08-24,0.0,2.0,2
642731,breaking,745294,2024-08-19,0.0,3.0,3
642731,breaking,745295,2024-08-20,0.0,3.0,3
642731,breaking,745297,2024-08-21,0.0,1.0,1
642731,breaking,745311,2024-07-13,0.0,1.0,1
642731,breaking,745312,2024-07-12,0.0,1.0,1
642731,breaking,745314,2024-07-14,0.9,1.0,1
642731,breaking,745316,2024-07-09,0.0,1.0,1
642731,breaking,745318,2024-07-10,0.0,1.0,1
642731,breaking,745322,2024-06-25,0.0,1.0,1
642731,breaking,745323,2024-06-24,0.9,2.0,2
642731,breaking,745325,2024-06-26,0.0,3.0,3
642731,breaking,745327,2024-06-11,0.0,2.0,2
642731,breaking,745328,2024-06-12,0.0,3.0,3
642731,breaking,745329,2024-06-15,0.0,2.0,2
642731,breaking,745331,2024-05-31,0.9,1.0,1
642731,breaking,745333,2024-05-29,0.0,2.0,2
642731,breaking,745335,2024-05-17,0.9,2.0,2
642731,breaking,745336,2024-05-19,0.0,1.0,1
642731,breaking,745337,2024-05-28,0.9,1.0,1
642731,breaking,745338,2024-05-27,0.9,2.0,2
642731,breaking,745339,2024-05-18,1.25,4.0,4
642731,breaking,745340,2024-05-10,2.0,2.0,2
642731,breaking,745342,2024-05-14,0.0,1.0,1
642731,breaking,745343,2024-05-13,0.0,2.0,2
642731,breaking,745344,2024-05-11,0.0,2.0,2
642731,breaking,745345,2024-05-12,0.0,1.0,1
642731,breaking,745348,2024-04-23,0.9,1.0,1
642731,breaking,745349,2024-04-28,2.0,3.0,3
642731,breaking,745350,2024-04-27,0.0,1.0,1
642731,breaking,745352,2024-04-19,0.0,2.0,2
642731,breaking,745353,2024-04-21,2.15,3.0,3
642731,breaking,745354,2024-04-20,0.0,2.0,2
642731,breaking,745357,2024-04-09,0.0,1.0,1
642731,breaking,745359,2024-04-06,0.9,2.0,2
642731,breaking,745361,2024-04-05,0.0,1.0,1
642731,breaking,745362,2024-04-07,0.0,3.0,3
642731,breaking,745363,2024-04-08,0.0,1.0,1
642731,breaking,745435,2024-03-29,0.0,2.0,2
642731,breaking,745436,2024-03-30,0.0,2.0,2
642731,breaking,745445,2024-03-28,0.9,2.0,2
642731,breaking,745500,2024-05-23,0.0,1.0,1
642731,breaking,745502,2024-05-22,0.0,3.0,3
642731,breaking,745503,2024-05-21,0.0,2.0,2
642731,breaking,745585,2024-05-06,0.9,2.0,2
642731,breaking,745822,2024-05-24,0.0,3.0,3
642731,breaking,745823,2024-05-25,0.0,1.0,1
642731,breaking,745824,2024-05-26,0.0,2.0,2
642731,breaking,745943,2024-08-28,0.9,2.0,2
642731,breaking,745945,2024-08-29,0.0,1.0,1
642731,breaking,745946,2024-08-27,0.9,2.0,2
642731,breaking,746076,2024-04-17,0.9,2.0,2
642731,breaking,746080,2024-04-15,1.25,2.0,2
642731,breaking,746117,2024-07-25,0.0,2.0,2
642731,breaking,746118,2024-07-23,0.0,1.0,1
642731,breaking,746163,2024-04-03,0.0,2.0,2
642731,breaking,746169,2024-04-02,0.0,1.0,1
642731,breaking,746170,2024-04-01,0.0,1.0,1
642731,breaking,746559,2024-05-07,0.0,2.0,2
642731,breaking,746562,2024-05-08,0.0,2.0,2
642731,breaking,746864,2024-06-19,0.0,2.0,2
642731,breaking,746966,2024-05-01,1.25,2.0,2
642731,breaking,746968,2024-04-30,0.0,2.0,2
642731,breaking,747196,2024-06-04,0.7,2.0,2
642731,breaking,776872,2025-08-04,0.0,2.0,2
642731,breaking,776886,2025-08-03,0.0,2.0,2
642731,breaking,776904,2025-08-02,0.0,2.0,2
642731,breaking,776919,2025-08-01,0.0,1.0,1
642731,breaking,776968,2025-07-28,0.0,2.0,2
642731,breaking,776986,2025-07-27,0.0,2.0,2
642731,breaking,776999,2025-07-26,0.0,2.0,2
642731,breaking,777020,2025-07-25,0.0,1.0,1
642731,breaking,777209,2025-07-07,0.9,1.0,1
642731,breaking,777215,2025-07-06,0.0,1.0,1
642731,breaking,777232,2025-07-05,0.0,2.0,2
642731,breaking,777243,2025-07-04,0.0,1.0,1
642731,breaking,777264,2025-07-03,0.9,1.0,1
642731,breaking,777269,2025-07-02,1.8,2.0,2
642731,breaking,777285,2025-07-01,0.0,2.0,2
642731,breaking,777301,2025-06-29,0.0,1.0,1
642731,breaking,777321,2025-06-28,0.0,2.0,2
642731,breaking,777339,2025-06-27,0.0,1.0,1
642731,breaking,777344,2025-06-26,0.0,1.0,1
642731,breaking,777358,2025-06-25,0.7,1.0,1
642731,breaking,777379,2025-06-24,0.7,2.0,2
642731,breaking,777504,2025-06-15,0.0,3.0,3
642731,breaking,777523,2025-06-14,0.0,1.0,1
642731,breaking,777534,2025-06-12,2.5,4.0,4
642731,breaking,777535,2025-06-13,0.9,2.0,2
642731,breaking,777547,2025-06-11,0.9,3.0,3
642731,breaking,777563,2025-06-10,0.0,1.0,1
642731,breaking,777583,2025-06-08,0.0,2.0,2
642731,breaking,777604,2025-06-07,0.0,2.0,2
642731,breaking,777652,2025-06-04,0.0,1.0,1
642731,breaking,777666,2025-06-03,0.0,1.0,1
642731,breaking,777673,2025-06-02,0.9,2.0,2
642731,breaking,777700,2025-05-31,0.9,1.0,1
642731,breaking,777718,2025-05-30,0.7,3.0,3
642731,fastball,745001,2024-06-08,0.0,1.0,1
642731,fastball,745003,2024-06-09,0.9,2.0,2
642731,fastball,745008,2024-06-07,0.9,3.0,3
642731,fastball,745110,2024-04-13,4.7,4.0,4
642731,fastball,745112,2024-04-12,2.15,3.0,3
642731,fastball,745113,2024-04-14,0.9,1.0,1
642731,fastball,745163,2024-06-22,0.0,2.0,2
642731,fastball,745165,2024-06-23,0.7,3.0,3
642731,fastball,745212,2024-08-25,0.0,2.0,2
642731,fastball,745217,2024-08-23,1.25,3.0,3
642731,fastball,745218,2024-08-24,1.8,2.0,2
642731,fastball,745294,2024-08-19,0.9,1.0,1
642731,fastball,745295,2024-08-20,0.9,1.0,1
642731,fastball,745297,2024-08-21,0.9,3.0,3
642731,fastball,745311,2024-07-13,0.0,1.0,1
642731,fastball,745312,2024-07-12,0.0,2.0,2
642731,fastball,745313,2024-07-11,0.0,3.0,3
642731,fastball,745314,2024-07-14,0.0,1.0,1
642731,fastball,745316,2024-07-09,0.0,2.0,2
642731,fastball,745318,2024-07-10,0.9,4.0,4
642731,fastball,745321,2024-06-16,2.15,4.0,5
642731,fastball,745322,2024-06-25,0.9,1.0,1
642731,fastball,745323,2024-06-24,0.0,2.0,2
642731,fastball,745324,2024-06-27,0.0,2.0,2
642731,fastball,745326,2024-06-14,0.9,2.0,2
642731,fastball,745327,2024-06-11,0.0,1.0,1
642731,fastball,745328,2024-06-12,0.0,1.0,1
642731,fastball,745329,2024-06-15,0.9,2.0,2
642731,fastball,745331,2024-05-31,0.9,3.0,3
642731,fastball,745334,2024-06-10,0.0,4.0,4
642731,fastball,745335,2024-05-17,2.9,3.0,3
642731,fastball,745336,2024-05-19,0.0,3.0,3
642731,fastball,745337,2024-05-28,0.9,2.0,2
642731,fastball,745338,2024-05-27,1.25,2.0,2
642731,fastball,745339,2024-05-18,0.9,1.0,1
642731,fastball,745341,2024-05-15,0.9,4.0,4
642731,fastball,745342,2024-05-14,0.0,3.0,3
642731,fastball,745343,2024-05-13,0.0,2.0,2
642731,fastball,745344,2024-05-11,0.9,2.0,2
642731,fastball,745346,2024-04-24,0.0,1.0,1
642731,fastball,745348,2024-04-23,1.6,2.0,2
642731,fastball,745350,2024-04-27,0.0,1.0,1
642731,fastball,745351,2024-04-22,0.7,2.0,2
642731,fastball,745353,2024-04-21,0.0,1.0,1
642731,fastball,745354,2024-04-20,0.0,2.0,2
642731,fastball,745355,2024-04-10,0.0,4.0,4
642731,fastball,745356,2024-04-18,0.9,2.0,2
642731,fastball,745357,2024-04-09,1.6,3.0,3
642731,fastball,745359,2024-04-06,0.0,2.0,2
642731,fastball,745361,2024-04-05,1.25,3.0,3
642731,fastball,745362,2024-04-07,0.0,1.0,1
642731,fastball,745363,2024-04-08,0.9,3.0,3
642731,fastball,745435,2024-03-29,0.9,2.0,2
642731,fastball,745436,2024-03-30,0.9,2.0,2
642731,fastball,745438,2024-03-31,2.0,3.0,3
642731,fastball,745445,2024-03-28,0.0,2.0,2
642731,fastball,745500,2024-05-23,1.6,3.0,3
642731,fastball,745502,2024-05-22,0.7,3.0,3
642731,fastball,745503,2024-05-21,2.7,3.0,3
642731,fastball,745583,2024-05-04,2.7,5.0,5
642731,fastball,745585,2024-05-06,0.0,2.0,2
642731,fastball,745587,2024-05-05,2.7,4.0,4
642731,fastball,745589,2024-05-03,2.15,3.0,3
642731,fastball,745822,2024-05-24,1.25,1.0,1
642731,fastball,745823,2024-05-25,1.6,4.0,4
642731,fastball,745824,2024-05-26,0.0,2.0,2
642731,fastball,745943,2024-08-28,0.9,1.0,1
642731,fastball,745945,2024-08-29,0.0,2.0,2
642731,fastball,745946,2024-08-27,0.0,2.0,2
642731,fastball,746076,2024-04-17,1.25,1.0,1
642731,fastball,746080,2024-04-15,0.0,1.0,1
642731,fastball,746081,2024-04-16,0.0,1.0,1
642731,fastball,746118,2024-07-23,0.9,1.0,1
642731,fastball,746163,2024-04-03,0.0,2.0,2
642731,fastball,746169,2024-04-02,0.0,3.0,3
642731,fastball,746170,2024-04-01,0.0,3.0,3
642731,fastball,746527,2024-07-20,0.0,4.0,4
642731,fastball,746531,2024-07-19,2.3,3.0,3
642731,fastball,746559,2024-05-07,0.9,3.0,3
642731,fastball,746562,2024-05-08,0.7,3.0,3
642731,fastball,746563,2024-05-09,1.6,2.0,2
642731,fastball,746864,2024-06-19,1.25,2.0,2
642731,fastball,746867,2024-06-18,0.0,4.0,4
642731,fastball,746868,2024-06-17,4.3,5.0,5
642731,fastball,746966,2024-05-01,0.0,2.0,2
642731,fastball,746968,2024-04-30,0.9,1.0,1
642731,fastball,746969,2024-05-02,0.9,3.0,3
642731,fastball,747195,2024-06-05,3.05,4.0,4
642731,fastball,747196,2024-06-04,0.0,3.0,3
642731,fastball,776854,2025-08-05,0.0,2.0,2
642731,fastball,776872,2025-08-04,0.0,2.0,2
642731,fastball,776886,2025-08-03,1.95,2.0,2
642731,fastball,776904,2025-08-02,0.9,2.0,2
642731,fastball,776919,2025-08-01,2.15,4.0,4
642731,fastball,776942,2025-07-30,0.0,3.0,3
642731,fastball,776968,2025-07-28,0.7,3.0,3
642731,fastball,776986,2025-07-27,0.0,1.0,1
642731,fastball,776999,2025-07-26,0.9,1.0,1
642731,fastball,777020,2025-07-25,2.0,3.0,3
642731,fastball,777209,2025-07-07,1.25,3.0,3
642731,fastball,777215,2025-07-06,0.7,2.0,2
642731,fastball,777232,2025-07-05,0.0,2.0,2
642731,fastball,777243,2025-07-04,0.0,3.0,3
642731,fastball,777264,2025-07-03,2.0,2.0,2
642731,fastball,777269,2025-07-02,0.9,2.0,2
642731,fastball,777285,2025-07-01,0.0,1.0,2
642731,fastball,777301,2025-06-29,2.7,4.0,4
642731,fastball,777321,2025-06-28,0.0,2.0,2
642731,fastball,777339,2025-06-27,1.8,3.0,3
642731,fastball,777344,2025-06-26,0.7,3.0,3
642731,fastball,777358,2025-06-25,0.0,3.0,3
642731,fastball,777379,2025-06-24,0.9,3.0,3
642731,fastball,777480,2025-06-17,2.7,3.0,3
642731,fastball,777488,2025-06-16,2.15,4.0,4
642731,fastball,777504,2025-06-15,0.9,1.0,1
642731,fastball,777523,2025-06-14,0.0,3.0,3
642731,fastball,777534,2025-06-12,0.9,1.0,1
642731,fastball,777535,2025-06-13,0.9,3.0,3
642731,fastball,777547,2025-06-11,0.9,1.0,1
642731,fastball,777563,2025-06-10,0.0,3.0,3
642731,fastball,777583,2025-06-08,0.0,3.0,3
642731,fastball,777604,2025-06-07,1.8,2.0,2
642731,fastball,777616,2025-06-06,1.25,3.0,3
642731,fastball,777652,2025-06-04,1.25,2.0,2
642731,fastball,777666,2025-06-03,0.0,3.0,3
642731,fastball,777673,2025-06-02,0.9,1.0,1
642731,fastball,777700,2025-05-31,0.0,2.0,2
642731,fastball,777718,2025-05-30,0.0,1.0,1
642731,offspeed,745001,2024-06-08,0.0,1.0,1
642731,offspeed,745003,2024-06-09,0.0,2.0,2
642731,offspeed,745113,2024-04-14,0.0,1.0,1
642731,offspeed,745311,2024-07-13,0.0,1.0,1
642731,offspeed,745312,2024-07-12,0.0,1.0,1
642731,offspeed,745314,2024-07-14,0.0,1.0,1
642731,offspeed,745316,2024-07-09,0.0,1.0,2
642731,offspeed,745322,2024-06-25,0.0,1.0,1
642731,offspeed,745324,2024-06-27,0.0,2.0,2
642731,offspeed,745326,2024-06-14,0.0,2.0,2
642731,offspeed,745333,2024-05-29,0.9,2.0,2
642731,offspeed,745337,2024-05-28,0.0,1.0,1
642731,offspeed,745338,2024-05-27,0.9,1.0,1
642731,offspeed,745340,2024-05-10,0.0,2.0,2
642731,offspeed,745343,2024-05-13,1.25,1.0,1
642731,offspeed,745346,2024-04-24,0.0,1.0,1
642731,offspeed,745350,2024-04-27,0.9,2.0,2
642731,offspeed,745351,2024-04-22,0.0,2.0,2
642731,offspeed,745352,2024-04-19,0.0,2.0,2
642731,offspeed,745356,2024-04-18,0.0,2.0,2
642731,offspeed,745438,2024-03-31,0.0,1.0,1
642731,offspeed,745500,2024-05-23,0.0,1.0,1
642731,offspeed,745589,2024-05-03,0.0,1.0,1
642731,offspeed,745943,2024-08-28,0.0,1.0,1
642731,offspeed,746076,2024-04-17,0.0,1.0,1
642731,offspeed,746080,2024-04-15,0.0,1.0,1
642731,offspeed,746117,2024-07-25,0.0,1.0,1
642731,offspeed,746531,2024-07-19,0.0,1.0,1
642731,offspeed,746563,2024-05-09,0.9,2.0,2
642731,offspeed,746969,2024-05-02,0.0,1.0,1
642731,offspeed,747195,2024-06-05,0.9,2.0,2
642731,offspeed,776854,2025-08-05,0.0,1.0,1
642731,offspeed,776919,2025-08-01,0.0,1.0,1
642731,offspeed,776986,2025-07-27,0.0,1.0,1
642731,offspeed,777215,2025-07-06,0.0,1.0,1
642731,offspeed,777264,2025-07-03,0.9,1.0,1
642731,offspeed,777285,2025-07-01,0.0,1.0,1
642731,offspeed,777339,2025-06-27,0.9,1.0,1
642731,offspeed,777547,2025-06-11,0.0,1.0,1
642731,offspeed,777563,2025-06-10,0.0,1.0,1
642731,offspeed,777616,2025-06-06,0.0,1.0,1
642731,offspeed,777652,2025-06-04,0.0,1.0,1
642731,offspeed,777673,2025-06-02,1.25,1.0,1
642731,offspeed,777700,2025-05-31,0.0,1.0,1
642851,breaking,744831,2024-07-21,0.0,1.0,1
642851,breaking,745159,2024-06-29,1.25,2.0,2
642851,breaking,746688,2024-07-11,0.0,1.0,1
642851,breaking,776881,2025-08-03,0.0,1.0,1
642851,breaking,776976,2025-07-27,0.0,1.0,1
642851,breaking,777104,2025-07-19,0.0,2.0,2
642851,breaking,777116,2025-07-13,0.7,2.0,2
642851,breaking,777286,2025-07-01,0.0,1.0,1
642851,breaking,777326,2025-06-28,0.0,1.0,1
642851,breaking,777411,2025-06-21,0.0,3.0,3
642851,breaking,777429,2025-06-20,0.9,2.0,3
642851,breaking,777456,2025-06-18,1.25,1.0,1
642851,breaking,777469,2025-06-17,0.0,1.0,1
642851,breaking,777496,2025-06-15,0.0,1.0,1
642851,breaking,777811,2025-05-23,1.25,1.0,1
642851,breaking,778003,2025-05-08,0.0,1.0,1
642851,breaking,778034,2025-05-06,1.25,1.0,1
642851,breaking,778119,2025-04-30,0.0,2.0,2
642851,breaking,778181,2025-04-25,0.0,1.0,1
642851,breaking,778208,2025-04-23,1.25,2.0,2
642851,breaking,778343,2025-04-13,1.6,3.0,3
642851,breaking,778376,2025-04-09,0.9,1.0,1
642851,breaking,778522,2025-03-30,2.0,1.0,1
642851,fastball,744831,2024-07-21,0.0,1.0,1
642851,fastball,745063,2024-07-28,1.6,3.0,3
642851,fastball,745159,2024-06-29,1.25,2.0,2
642851,fastball,746686,2024-07-14,0.0,2.0,2
642851,fastball,746688,2024-07-11,0.9,2.0,2
642851,fastball,746689,2024-07-10,0.9,1.0,1
642851,fastball,746691,2024-07-07,1.25,1.0,1
642851,fastball,776881,2025-08-03,0.0,1.0,1
642851,fastball,776976,2025-07-27,1.8,3.0,3
642851,fastball,777033,2025-07-23,1.25,3.0,3
642851,fastball,777104,2025-07-19,0.0,1.0,1
642851,fastball,777116,2025-07-13,2.0,2.0,2
642851,fastball,777156,2025-07-10,0.9,4.0,4
642851,fastball,777271,2025-07-02,0.9,1.0,1
642851,fastball,777326,2025-06-28,0.9,3.0,3
642851,fastball,777351,2025-06-26,0.0,2.0,2
642851,fastball,777386,2025-06-24,0.0,1.0,1
642851,fastball,777411,2025-06-21,1.25,1.0,1
642851,fastball,777429,2025-06-20,0.0,1.0,1
642851,fastball,777456,2025-06-18,0.9,2.0,2
642851,fastball,777469,2025-06-17,0.9,3.0,3
642851,fastball,777496,2025-06-15,2.0,2.0,2
642851,fastball,777529,2025-06-13,2.0,3.0,3
642851,fastball,777542,2025-06-11,0.7,1.0,1
642851,fastball,777564,2025-06-10,0.0,4.0,4
642851,fastball,777912,2025-05-15,0.0,1.0,1
642851,fastball,777928,2025-05-14,0.0,1.0,1
642851,fastball,778034,2025-05-06,0.9,2.0,2
642851,fastball,778119,2025-04-30,0.0,1.0,1
642851,fastball,778181,2025-04-25,0.7,3.0,3
642851,fastball,778208,2025-04-23,2.9,2.0,2
642851,fastball,778250,2025-04-20,5.6,6.0,6
642851,fastball,778285,2025-04-17,0.0,1.0,1
642851,fastball,778376,2025-04-09,0.7,2.0,2
642851,fastball,778421,2025-04-06,0.0,2.0,2
642851,fastball,778453,2025-04-04,0.0,3.0,3
642851,fastball,778498,2025-04-01,0.9,1.0,1
642851,fastball,778522,2025-03-30,0.0,1.0,1
642851,offspeed,745159,2024-06-29,1.25,1.0,1
642851,offspeed,746688,2024-07-11,0.0,1.0,1
642851,offspeed,746691,2024-07-07,0.0,2.0,2
642851,offspeed,776881,2025-08-03,1.25,1.0,1
642851,offspeed,777104,2025-07-19,0.0,1.0,1
642851,offspeed,777271,2025-07-02,1.25,3.0,3
642851,offspeed,777351,2025-06-26,0.0,1.0,1
642851,offspeed,777386,2025-06-24,0.0,3.0,3
642851,offspeed,777456,2025-06-18,0.0,1.0,1
642851,offspeed,777496,2025-06-15,0.0,1.0,1
642851,offspeed,777529,2025-06-13,0.0,1.0,1
642851,offspeed,778181,2025-04-25,0.0,1.0,1
642851,offspeed,778250,2025-04-20,0.9,1.0,1
642851,offspeed,778285,2025-04-17,0.0,1.0,1
642851,offspeed,778498,2025-04-01,0.0,1.0,1
643217,breaking,744933,2024-05-22,0.0,3.0,3
643217,breaking,744985,2024-07-23,2.0,2.0,2
643217,breaking,744988,2024-07-22,0.0,2.0,2
643217,breaking,745095,2024-05-07,0.0,1.0,1
643217,breaking,745097,2024-05-08,0.9,1.0,1
643217,breaking,745098,2024-05-06,0.0,2.0,2
643217,breaking,745183,2024-05-04,0.0,1.0,1
643217,breaking,745187,2024-05-03,0.0,1.0,1
643217,breaking,745295,2024-08-20,0.0,3.0,3
643217,breaking,745358,2024-09-22,0.0,2.0,2
643217,breaking,745364,2024-09-20,0.0,1.0,1
643217,breaking,745588,2024-04-21,0.0,2.0,2
643217,breaking,745592,2024-04-19,0.0,3.0,3
643217,breaking,745628,2024-08-05,0.9,2.0,2
643217,breaking,745629,2024-08-06,1.25,2.0,2
643217,breaking,745875,2024-08-02,0.0,1.0,1
643217,breaking,745879,2024-08-04,0.0,1.0,1
643217,breaking,745980,2024-06-01,2.0,1.0,1
643217,breaking,745983,2024-05-31,0.9,2.0,2
643217,breaking,746046,2024-07-05,0.0,1.0,1
643217,breaking,746179,2024-09-16,2.7,3.0,3
643217,breaking,746284,2024-07-19,0.9,1.0,1
643217,breaking,746286,2024-07-20,0.0,1.0,1
643217,breaking,746328,2024-04-05,0.0,1.0,1
643217,breaking,746330,2024-04-07,0.9,1.0,1
643217,breaking,746357,2024-08-16,0.9,1.0,1
643217,breaking,746359,2024-08-18,0.9,2.0,2
643217,breaking,746457,2024-06-23,0.0,1.0,1
643217,breaking,746459,2024-06-22,0.9,2.0,2
643217,breaking,746460,2024-06-21,0.0,1.0,1
643217,breaking,746617,2024-07-03,0.0,2.0,2
643217,breaking,746619,2024-07-04,0.0,1.0,1
643217,breaking,746623,2024-07-02,0.0,1.0,1
643217,breaking,746653,2024-04-09,1.25,2.0,2
643217,breaking,746654,2024-04-08,1.6,2.0,2
643217,breaking,746655,2024-04-10,0.0,1.0,1
643217,breaking,746740,2024-09-14,2.9,4.0,4
643217,breaking,746741,2024-09-15,0.9,3.0,3
643217,breaking,746742,2024-09-25,0.0,1.0,1
643217,breaking,746744,2024-09-13,0.0,1.0,1
643217,breaking,746746,2024-09-09,0.9,2.0,2
643217,breaking,746752,2024-08-28,0.0,1.0,1
